Logon_Count_Daily,After_Hours_Activity_Pct,Remote_Access_Count,USB_Connect_Count,File_Copy_To_USB_Count,Sensitive_File_Access_Count,Email_Sent_Count,Email_External_Recipient_Pct,Email_Attachment_Total_MB,Web_Tech_Count,Web_Social_Count,Web_CloudStorage_Count,Web_Sus_Count,Print_Jobs_Count,Fail_Logon_Count,Label,Is_Anomaly
1,0.10614168389923564,1,0,0,4,19,0.1038811620164055,0.36296482828590737,33,8,2,0,4,1,Benign,0
1,0.0047435673101807645,0,0,1,4,17,0.24208775892044251,2.8547194017577056,34,9,0,0,2,2,Benign,0
2,0.8275964044859062,7,6,219,623,25,0.9299963150113966,248.0762924625437,24,3,163,3,59,2,Attack_DataExfiltration,1
3,0.02605504806103109,0,0,0,7,27,0.06210764629144072,0.5600645248465956,40,12,2,0,0,0,Benign,0
3,0.02004868063062427,0,1,0,3,23,0.2915569525563846,10.528746406218618,42,13,5,0,1,1,Benign,0
2,0.03683746139263212,0,1,0,4,17,0.08448587686992592,4.122204777335729,45,8,1,1,1,0,Benign,0
2,0.02328198095077538,1,0,0,8,23,0.2709675059733389,1.4621875519926832,33,8,1,0,0,1,Benign,0
2,0.041016486094293224,1,0,2,6,22,0.07816751712692233,3.4647240716484458,47,9,2,0,0,0,Benign,0
2,0.011408885709660869,0,0,0,5,19,0.15527190168159213,0.7976896402057434,36,7,2,0,1,1,Benign,0
1,0.06621481878530922,0,0,1,2,20,0.1995216130298186,4.56961872018909,37,10,2,0,1,0,Benign,0
3,0.059574780096130146,1,0,1,5,18,0.1600170035024714,1.821760963279646,37,16,2,0,1,1,Benign,0
1,0.018702006072036367,0,0,0,3,33,0.081279668209064,1.75493517171781,39,11,1,0,0,1,Benign,0
3,0.02852727719778048,1,0,0,5,28,0.0375886157115395,0.7618713025691136,41,8,2,0,1,1,Benign,0
2,0.030551634693874362,0,0,1,7,29,0.11450940778778548,1.0824285960389963,41,6,2,1,3,0,Benign,0
3,0.03435857266771887,1,0,0,11,25,0.054799160547562606,1.0720456297637464,33,5,0,0,1,2,Benign,0
5,0.17113594759397197,2,2,0,10,6,0.14662448513488738,0.4403135197663508,117,7,0,21,0,17,Attack_InsiderSabotage,1
2,0.28919505334090817,0,0,1,5,32,0.019214830627694968,1.617428276484777,44,11,2,0,3,2,Benign,0
2,0.03619265442255814,1,0,0,6,37,0.36054957518983455,5.744754063975136,42,10,1,0,2,0,Benign,0
2,0.05498014009058015,0,1,0,7,28,0.21837543628153483,0.3285548469538233,46,10,2,0,3,0,Benign,0
2,0.0462406459662574,0,0,0,4,16,0.07872697087239863,8.29455438172044,41,15,3,0,1,0,Benign,0
4,0.20476879648308807,5,0,0,7,6,0.04600110073138124,2.8694528815869518,95,3,0,17,0,18,Attack_InsiderSabotage,1
4,0.01629252197186802,0,0,1,3,24,0.3877352534051362,3.9579213417922556,30,8,1,0,1,1,Benign,0
5,0.10668398250016667,0,0,0,4,33,0.0695463326997511,6.3761559417804445,47,9,2,1,0,0,Benign,0
1,0.054608884380520716,0,1,2,9,21,0.1566611033557535,2.21188820327987,40,13,1,0,0,0,Benign,0
3,0.0567227464659939,0,1,0,9,19,0.29112179467101623,4.805509575188963,39,7,1,0,1,0,Benign,0
1,0.8073222358557227,10,5,250,619,10,0.5621991065296393,424.2848850559258,19,7,162,0,44,1,Attack_DataExfiltration,1
1,0.01682263320807446,1,0,0,3,22,0.3396748340580698,2.9969423564971427,33,11,0,0,0,1,Benign,0
2,0.1323709239751576,0,0,0,2,26,0.289360057902993,4.384382086897196,39,14,3,0,1,2,Benign,0
1,0.1204713996414517,0,0,0,6,21,0.5184429894462885,1.4355056751298987,34,18,3,0,0,0,Benign,0
1,0.15509294037151666,0,0,1,7,20,0.361580676072023,0.6268755085157708,37,15,3,0,0,0,Benign,0
2,0.07522116276444464,0,0,0,4,28,0.10466232413025549,10.877867513011818,45,9,0,1,0,0,Benign,0
2,0.035084709882062706,0,1,0,4,24,0.25425965158765773,8.74269133317087,33,9,2,0,1,0,Benign,0
3,0.05339848743947108,0,1,0,3,31,0.10945806981474109,0.856031934047172,35,11,1,0,0,0,Benign,0
1,0.08381180288439699,1,0,0,6,22,0.1810160648278894,3.6943529830541557,39,11,2,0,1,1,Benign,0
2,0.47044790633226524,5,12,238,585,15,0.7472375733574717,121.73504084856953,26,5,176,1,44,0,Attack_DataExfiltration,1
1,0.5832226823582385,6,4,250,579,21,0.9500719776190627,218.65564213900382,20,9,172,2,50,0,Attack_DataExfiltration,1
1,0.3990990887293502,5,9,260,603,14,0.7191286145771545,472.41449910158576,18,3,196,0,53,2,Attack_DataExfiltration,1
1,0.06281483147686955,0,0,1,6,30,0.3317096800086432,2.6935745517302085,50,10,0,0,0,0,Benign,0
4,0.024104084056990074,0,0,1,6,30,0.06466978181272244,13.234610968691163,48,11,2,0,2,1,Benign,0
1,0.07590080123290671,0,0,0,7,34,0.04997206694883558,0.5009865311901056,49,18,1,0,0,0,Benign,0
2,0.025236085832790137,0,0,1,4,32,0.3252051728059027,1.6009590643812377,34,7,3,0,1,0,Benign,0
1,0.022353238652017934,0,0,0,4,25,0.13552729749584785,1.5326963794897972,32,10,0,0,2,0,Benign,0
2,0.011022399124844123,0,1,0,10,27,0.203282065482046,3.0946376535565165,39,8,2,1,0,0,Benign,0
1,0.03361964394320493,0,0,0,4,23,0.013688365631793138,1.8612149666102642,45,11,2,0,2,1,Benign,0
1,0.04513581867794265,0,0,0,4,29,0.30693933993575545,3.5701422371278277,37,10,1,0,2,0,Benign,0
4,0.5341006988000131,6,7,249,604,18,0.9129354165521512,129.46835728382172,21,5,180,0,52,4,Attack_DataExfiltration,1
10,0.4206637268715565,2,2,0,6,5,0.0635057722538852,0.2683175642270967,107,5,0,9,0,17,Attack_InsiderSabotage,1
4,0.6391849981618365,5,1,0,7,6,0.053257294416318976,0.9351617861508231,91,1,1,10,0,14,Attack_InsiderSabotage,1
1,0.007116354360768424,0,0,0,3,24,0.04640226214108642,16.145516494650707,32,9,1,0,0,0,Benign,0
1,0.021860091023371327,0,0,0,4,24,0.42284820428928027,0.5339587219229416,44,19,1,0,1,1,Benign,0
2,0.025920075515105483,1,1,0,8,24,0.37894490774530537,3.655003894719554,45,9,5,0,2,0,Benign,0
2,0.13421879786011273,0,1,2,5,22,0.05595946431950401,0.3514194392549991,36,11,0,0,1,0,Benign,0
2,0.010854809665319754,0,0,0,3,27,0.05214177214620613,5.501086671307496,39,10,2,0,1,0,Benign,0
1,0.010856334850872987,0,0,0,6,28,0.1368479868391001,1.4226974670041235,35,9,0,0,0,0,Benign,0
2,0.01033656891038546,0,0,0,5,21,0.08865163704140018,1.3142846787371825,34,10,1,0,1,0,Benign,0
1,0.015526134227929032,1,0,1,6,25,0.0469992781174685,1.1850871954913806,35,6,2,0,2,1,Benign,0
1,0.0356575205329821,0,1,0,4,25,0.21179694423675763,1.7628095538986692,37,11,1,0,0,2,Benign,0
1,0.011313871907838164,1,0,1,5,39,0.3122780979520381,3.1689217060715222,42,7,2,0,1,0,Benign,0
1,0.0005180506584694073,1,1,1,4,31,0.005158277932399205,1.9598375126873386,28,13,3,0,0,1,Benign,0
1,0.09377141339189937,0,0,0,5,25,0.15792030265820822,0.2965632229275431,32,11,3,0,2,1,Benign,0
3,0.018596723607005143,0,0,0,4,22,0.25399519097103185,2.700866482708849,32,12,4,0,2,0,Benign,0
1,0.0011974468931504826,1,1,0,6,28,0.06178500433363008,0.6434469320822143,39,4,1,0,2,0,Benign,0
1,0.02562140375402698,0,0,0,3,25,0.1977745205416431,4.460259802427466,42,13,4,0,2,1,Benign,0
4,0.08729632593441607,0,0,1,5,15,0.029482671653192002,2.2429320110626056,37,11,1,0,0,2,Benign,0
2,0.0542456118849529,0,0,0,4,20,0.1887046748114694,2.842029901308373,36,8,2,0,0,0,Benign,0
1,0.005414450775568112,1,0,1,3,33,0.28528365572632003,14.063043579949044,43,6,0,1,1,0,Benign,0
2,0.04493796405244615,0,0,1,4,26,0.06735117827972713,2.355249024706016,37,10,1,1,1,0,Benign,0
3,0.011697047576456723,0,0,1,8,35,0.24731029692991272,2.3419127488381446,36,9,1,0,0,0,Benign,0
2,0.05790470304531657,0,0,0,3,23,0.22815013467803047,8.69832658819827,39,4,2,0,1,0,Benign,0
3,0.015421849426264816,0,1,0,2,21,0.4493138833580268,2.2301285566102407,51,8,1,1,2,0,Benign,0
1,0.015884454461066098,0,0,1,6,22,0.13246078848991089,6.981332897224415,37,15,0,0,0,0,Benign,0
2,0.016431766736467228,0,0,0,4,17,0.18894067905116813,1.2097710049418728,29,11,2,0,3,0,Benign,0
3,0.031079974447051673,0,0,0,3,22,0.07440215739022667,1.4522031639370427,42,15,3,0,0,0,Benign,0
7,0.3508061717361367,4,1,0,15,4,0.04619973337421072,2.878055775572614,94,4,1,9,0,24,Attack_InsiderSabotage,1
1,0.04907293687438521,0,2,1,7,26,0.19772756839203193,3.300605373731827,48,8,2,0,0,0,Benign,0
2,0.3316695009373502,7,7,244,602,14,0.794953570910898,103.7125347100205,21,10,172,1,46,2,Attack_DataExfiltration,1
2,0.02769944010199094,0,0,1,8,24,0.3724972887387818,1.6543500654904741,40,12,6,0,2,0,Benign,0
4,0.026217641757429164,2,0,1,6,21,0.21404313696524913,7.476694537273478,46,10,2,0,1,1,Benign,0
1,0.059912969267628714,0,0,1,6,25,0.22122068385297727,1.7853746918895952,37,10,2,0,2,0,Benign,0
1,0.05699502593405474,0,0,0,5,24,0.26308217443232523,2.017710803157449,44,15,1,0,0,0,Benign,0
2,0.05536629651402509,0,0,0,5,24,0.09054738708074848,0.8085152434885015,36,10,0,0,1,0,Benign,0
3,0.015774605336258168,1,1,2,2,33,0.18826108003033287,1.0403332939578878,35,11,2,0,0,0,Benign,0
1,0.006405350758347228,0,0,0,4,22,0.11359830289189149,9.005290845589098,40,11,2,0,0,0,Benign,0
1,0.005443100143347755,0,0,0,4,24,0.23832413067211336,0.7920464458130971,47,10,1,0,2,0,Benign,0
3,0.1028711386068597,0,1,1,7,31,0.20216063403983162,10.606434467244027,48,13,1,0,1,0,Benign,0
2,0.053099171370111935,0,0,1,3,34,0.08758864264764196,1.5203832940946616,55,9,1,0,1,0,Benign,0
1,0.9181790463787037,5,4,250,604,20,0.835749786270031,204.06269162440555,24,6,164,2,47,2,Attack_DataExfiltration,1
1,0.03202426504880572,0,0,0,7,29,0.09075348148990207,0.16913445822568168,37,16,3,0,0,2,Benign,0
1,0.015779130519686563,0,0,1,4,25,0.07545436620565572,2.9309464944496284,37,9,0,0,1,1,Benign,0
1,0.014044188109461137,0,0,0,6,31,0.04507880182441719,6.591227291414033,45,11,2,0,0,0,Benign,0
2,0.013454607643549244,0,0,0,4,24,0.06252731702919595,1.7763667259395057,37,6,2,0,2,0,Benign,0
1,0.1263011216649776,0,0,0,3,34,0.3609718689417319,2.641496956982579,36,10,1,0,2,0,Benign,0
1,0.008581873759263635,0,2,0,2,28,0.1251301703496995,1.7213000755863785,40,8,2,0,1,0,Benign,0
1,0.0926474849147939,1,0,1,2,29,0.20441769802059676,2.4735708753077805,42,13,1,0,1,2,Benign,0
1,0.08486456990434559,0,0,0,6,25,0.12450238698474604,0.06441062000602886,37,8,0,0,1,0,Benign,0
1,0.016795989567518495,1,0,0,7,23,0.05538626291095321,4.0717912224211235,38,13,2,0,0,0,Benign,0
3,0.02628973783587185,0,0,1,8,22,0.17569086969108808,3.941504111576184,40,3,3,0,0,0,Benign,0
1,0.5293755312615509,6,4,252,657,16,0.7985653134451453,310.29533808539054,14,5,150,1,53,1,Attack_DataExfiltration,1
2,0.03379125607113823,0,0,1,7,23,0.12706219907791724,26.868435150369045,46,10,0,0,3,0,Benign,0
3,0.05705419712114379,1,0,0,5,23,0.055264431714229754,2.714391557955228,41,16,1,0,0,0,Benign,0
1,0.012678947041584888,0,0,1,7,32,0.16269234598542445,5.331530658543066,41,9,1,0,0,0,Benign,0
1,0.01547028482690678,0,0,0,6,29,0.14536362098117347,10.857895082959443,34,6,1,0,2,1,Benign,0
1,0.01191875719277131,1,0,0,2,28,0.16449855139770259,1.572233487338755,43,11,2,0,2,1,Benign,0
2,0.006099324597509996,0,0,2,4,34,0.198257917931126,3.9832997216627106,37,8,3,0,3,0,Benign,0
2,0.01998141343812149,0,0,0,5,16,0.26708449975810944,6.354964536403145,28,14,1,0,2,0,Benign,0
2,0.005949900347715654,0,0,1,5,25,0.08981840086034901,6.353101512457905,45,12,0,0,2,1,Benign,0
2,0.0032343246658126192,0,0,0,7,26,0.2012668617171316,4.676649999928449,47,11,1,0,0,1,Benign,0
2,0.02337501210829767,0,0,0,6,28,0.1971799585705112,0.5969183481324922,44,4,3,0,0,0,Benign,0
4,0.05124963858694151,1,0,0,3,24,0.2805450988468802,0.5529969481497035,37,9,2,0,0,0,Benign,0
1,0.07915373852602954,0,0,0,5,21,0.026419869893191228,2.8547571640694684,47,10,1,1,2,1,Benign,0
1,0.16502617672777306,0,0,1,7,30,0.023784360160238095,8.839818942754924,32,14,4,0,2,1,Benign,0
1,0.11575054749737718,0,0,2,6,23,0.033879968889583854,6.719499793664405,44,11,2,0,0,0,Benign,0
2,0.004847395410819725,0,0,0,5,26,0.19428282363179486,4.844039159273798,35,7,1,0,0,1,Benign,0
1,0.10814070442439155,0,1,0,2,21,0.08093646823568235,3.698710438696536,35,10,1,0,1,0,Benign,0
1,0.00015633870112671922,0,0,0,3,29,0.0765989899452645,7.093964279154673,40,9,3,0,2,0,Benign,0
2,0.05292170743419775,0,0,0,5,32,0.03881494379094351,1.4279539793561884,34,10,1,0,0,0,Benign,0
4,0.028582434098514953,0,0,0,1,16,0.042265596050191534,0.5474922596629769,47,5,2,0,1,0,Benign,0
2,0.7965223948732428,2,9,257,586,19,0.6977586993015683,130.18167796741253,21,5,152,6,43,2,Attack_DataExfiltration,1
3,0.03799093064147132,1,1,0,7,20,0.2420764249102066,6.309048821966443,49,6,2,1,2,1,Benign,0
2,0.01816799508834783,1,0,0,7,29,0.3235969913199189,2.3614615160514383,37,12,1,0,1,0,Benign,0
1,0.030018096847504554,1,0,0,3,29,0.10788515917991928,1.4697594830900307,36,9,4,0,2,0,Benign,0
4,0.8604287986349377,4,5,238,610,15,0.842219442393154,95.69830300892501,24,7,157,2,60,1,Attack_DataExfiltration,1
1,0.009501823281071685,0,0,1,7,29,0.06430080084786673,1.433633694511808,43,10,0,0,1,0,Benign,0
2,0.13280357489190509,0,0,0,8,23,0.17181927789461962,25.242099555332448,38,7,2,0,2,0,Benign,0
1,0.0013635295828862836,0,0,1,5,27,0.3944040096980985,1.9266081494394458,28,10,3,1,1,1,Benign,0
1,0.005598374865210099,0,0,0,8,29,0.17506663251800464,6.942164521838031,29,11,3,0,0,0,Benign,0
3,0.06435080071222891,0,0,1,11,22,0.14081906086276544,1.6792930939979682,41,11,4,0,1,0,Benign,0
1,0.006335653096683412,1,0,0,3,18,0.4234662432940577,0.268052429559658,53,9,1,0,1,0,Benign,0
1,0.14045230314667778,0,0,0,3,25,0.10978277653236813,4.738025791910357,45,10,3,0,1,1,Benign,0
2,0.0031913042162285904,0,0,1,3,30,0.34910362925128546,1.3644742124639495,42,17,2,0,1,2,Benign,0
5,0.8829399882541177,3,7,254,606,11,0.8133713843033288,224.39069956326244,21,4,174,1,52,1,Attack_DataExfiltration,1
1,0.07429633332119844,1,1,0,7,22,0.058686038755524576,0.7009443317906859,22,10,1,0,4,0,Benign,0
1,0.0564570189778179,0,0,0,6,19,0.037971082010592794,3.7150300549177344,37,10,1,0,1,0,Benign,0
1,0.04664953721940986,0,0,0,8,33,0.18067282658444975,13.068566954782883,43,8,0,0,0,0,Benign,0
1,0.08814626135817874,0,0,0,4,24,0.26180541424414555,16.747731047182793,35,7,1,0,0,1,Benign,0
1,0.00364444199481528,0,1,1,13,34,0.18285875725824186,6.758364564408344,29,6,2,0,1,0,Benign,0
2,0.007312637815889753,0,0,0,5,31,0.24504470216729696,8.060744409688526,50,11,1,0,2,0,Benign,0
2,0.06585720085257776,0,0,0,5,28,0.3150478072341932,3.5213874290591334,42,9,2,1,0,0,Benign,0
1,0.1202420111871076,0,1,0,5,17,0.08162528851865135,3.1657288338594376,38,17,0,0,1,0,Benign,0
2,0.030901079505968678,1,0,0,3,29,0.15249188886589746,9.421807921617008,42,15,2,0,0,0,Benign,0
1,0.05282011277335205,0,0,0,9,27,0.29448397911950924,4.274300168258391,43,10,1,0,1,0,Benign,0
3,0.08379337300038461,0,0,1,4,24,0.06979295064775533,3.031123128704714,47,10,1,0,1,0,Benign,0
1,0.054146244396921485,1,0,0,7,33,0.29274507058363264,3.008193200328389,39,14,3,0,1,0,Benign,0
1,0.1255422359536281,0,0,1,0,24,0.10461028561587321,0.9671868812455731,35,6,2,0,1,0,Benign,0
1,0.05693687434600598,0,0,0,6,24,0.09267003001368433,3.713350772314603,54,10,2,0,0,0,Benign,0
1,0.02838520045735342,1,1,0,3,24,0.0020697051639781863,1.5359016081030414,35,9,2,0,3,0,Benign,0
1,0.12737711502390275,0,0,0,5,25,0.2538238697794052,1.6650453167361592,38,6,8,0,1,0,Benign,0
1,0.11570783381692286,1,0,1,3,22,0.17676459959838395,0.4386919549256402,49,7,2,0,1,0,Benign,0
1,0.025168510947402214,1,1,1,3,25,0.1972755307112524,2.796626178592705,48,12,4,0,2,0,Benign,0
4,0.5449734912112693,7,3,256,581,13,0.8269191551458726,303.115284886866,19,5,177,1,51,2,Attack_DataExfiltration,1
1,0.009382610904274299,0,0,1,6,21,0.11003190609619237,2.5906263864643817,43,11,5,0,2,0,Benign,0
1,0.17180886587965521,0,0,1,4,16,0.34213679053257723,8.877124607855286,32,5,5,1,0,0,Benign,0
1,0.00544820017167741,0,0,1,7,22,0.19570499679954792,19.679885944634652,31,7,1,0,0,1,Benign,0
2,0.06577395779614666,0,0,2,6,15,0.12748688196898383,7.319244096431207,41,17,1,0,1,1,Benign,0
1,0.05887791965430884,0,0,0,5,17,0.12520302690092577,6.054057453956532,39,6,1,0,3,0,Benign,0
2,0.02954825630101278,1,0,1,3,22,0.19270366238249753,1.8045804079642476,38,6,4,0,0,0,Benign,0
1,0.06754767367657465,0,0,0,2,40,0.15094194732490823,6.02382595849009,37,13,3,1,2,1,Benign,0
2,0.037541543713061724,0,1,2,4,17,0.127440026569427,0.2496554990728005,38,7,2,0,3,0,Benign,0
2,0.07689267589038444,0,1,0,6,18,0.4599603236864684,2.075690783399151,36,15,1,0,2,0,Benign,0
3,0.10311356611738728,1,0,0,3,26,0.11579135416080183,8.449166985807581,27,10,4,0,2,0,Benign,0
2,0.05614787675546741,0,0,0,3,23,0.10504158917951004,8.718194862197818,42,11,2,0,2,1,Benign,0
3,0.04593120813392597,0,1,0,9,21,0.05469388517389724,96.28866533712407,40,12,1,0,0,0,Benign,0
1,0.03157969938773274,0,0,0,9,25,0.17018991859276897,4.2713321191531906,35,19,1,0,2,0,Benign,0
1,0.07400320988891973,0,1,1,5,18,0.11619271300532762,1.427594994452893,40,8,3,0,1,0,Benign,0
1,0.04718879549718214,0,0,0,4,30,0.2152649621549912,3.6688669951410438,39,15,3,0,2,0,Benign,0
1,0.7840620203962468,3,5,223,589,20,0.8580899872510543,160.12083241402772,18,6,154,0,51,1,Attack_DataExfiltration,1
4,0.7303296049258459,10,2,232,587,19,0.9344217951958167,259.49658207874046,18,8,152,0,35,0,Attack_DataExfiltration,1
2,0.020017812429312404,1,0,1,3,32,0.33021369072270645,5.40185578667199,49,10,2,0,2,0,Benign,0
1,0.07680652156575696,1,0,2,8,26,0.04384120313739285,6.563798392620145,47,9,1,0,0,0,Benign,0
3,0.05444393195830601,0,1,1,2,29,0.16741205902635944,1.013093162123844,47,8,0,0,1,0,Benign,0
1,0.0383496740239899,0,1,0,8,29,0.34747854650889787,1.2888180025585447,47,9,3,0,1,0,Benign,0
2,0.0595849222280736,0,1,0,5,30,0.2193131592488437,1.204231353538814,45,11,2,0,0,0,Benign,0
1,0.056107523047819526,0,0,0,7,21,0.03782678411434514,3.5056850826149533,36,7,0,0,2,0,Benign,0
3,0.023058792344175627,0,0,0,3,21,0.11833857191572059,5.197744196433044,51,10,1,0,2,0,Benign,0
5,0.043406701619219376,0,1,0,1,25,0.2427044701260326,64.73747940858749,37,9,0,0,0,0,Benign,0
1,0.06722084386711229,0,0,0,5,26,0.04647268719425473,7.309987685423868,33,10,2,0,1,0,Benign,0
2,0.1429346717161738,0,0,2,2,30,0.32076400319508996,3.094680820375513,39,8,1,0,0,0,Benign,0
1,0.8622176662353938,4,1,0,11,6,0.006567717097634762,0.8458215378773465,105,8,2,10,0,15,Attack_InsiderSabotage,1
2,0.5516223673535303,9,5,268,570,12,0.7203429676247765,119.93907223485128,22,4,176,1,43,2,Attack_DataExfiltration,1
1,0.06814588768326824,0,0,0,4,19,0.1628705332363555,0.5531406824350594,39,9,2,0,1,0,Benign,0
1,0.1698442500573832,0,0,0,9,23,0.2854641616386028,4.049829406184168,52,5,2,0,0,1,Benign,0
2,0.7475303547711375,3,6,260,634,9,0.7678858188497912,71.51132295739295,19,5,163,1,62,1,Attack_DataExfiltration,1
2,0.019677436436332723,0,0,0,5,20,0.10645547897576814,4.218322858024661,35,14,2,0,1,1,Benign,0
1,0.07199046734564574,1,0,3,6,22,0.09876637911563743,30.796985771611432,32,12,1,0,2,0,Benign,0
1,0.02995552536895513,0,0,1,4,29,0.08988046971458626,1.1665295859107763,34,10,4,0,2,1,Benign,0
1,0.09714598168406888,0,0,0,8,23,0.2425601058215348,2.053126129515909,44,7,6,0,2,1,Benign,0
3,0.07388598954556462,1,0,0,6,25,0.11325111805594895,12.76937408621264,44,13,2,0,3,0,Benign,0
2,0.7386266414192307,3,0,0,14,9,0.08362499460726158,5.314945916051082,99,0,0,11,0,22,Attack_InsiderSabotage,1
1,0.08005137651673272,0,0,0,1,26,0.11751465713770701,28.202431434599095,35,10,1,0,1,0,Benign,0
3,0.11601877008326018,0,0,0,1,18,0.231135763689666,9.819710601016542,31,10,1,0,0,1,Benign,0
1,0.21539439043714856,0,0,1,3,27,0.11765923225059521,1.1125676556439197,38,10,0,0,1,0,Benign,0
1,0.7829799131684825,2,4,268,608,10,0.9131145976523067,77.1439395196443,22,4,180,0,59,2,Attack_DataExfiltration,1
6,0.5176269056436545,3,1,0,11,3,0.2594123141574179,0.38036224473808694,104,5,0,15,0,18,Attack_InsiderSabotage,1
4,0.03484367000050994,0,0,1,4,29,0.031294943056403846,0.6584964689288227,38,12,4,0,0,1,Benign,0
1,0.02687548821967818,0,0,1,5,24,0.20057569138419748,0.6514053432281024,40,11,3,0,0,0,Benign,0
2,0.060049331770633596,0,0,0,2,25,0.3241187576533525,5.872274592573179,50,14,4,0,2,0,Benign,0
2,0.02300419616376117,0,1,0,8,19,0.1110768611483937,1.6198391492989754,39,10,2,0,1,0,Benign,0
1,0.08230419550817497,0,0,2,6,31,0.09464239530185212,3.80570972656111,54,9,0,0,1,0,Benign,0
1,0.062374191274169766,0,1,1,6,27,0.3168178433690961,2.1620355454131848,50,12,2,1,3,0,Benign,0
1,0.040004132254594114,2,1,0,7,17,0.0776756620420639,7.386280048131212,42,5,0,0,1,0,Benign,0
1,0.056896032973860235,1,0,0,3,24,0.10222166842000441,0.7370879384798221,31,14,2,0,1,1,Benign,0
1,0.05916825941210056,0,0,0,6,23,0.05126539938042358,1.8376143553998225,34,15,1,0,2,1,Benign,0
2,0.08615832694316743,0,0,0,2,36,0.1520333723574463,1.4618050595121024,38,9,3,0,3,0,Benign,0
1,0.1320999505183069,0,0,3,2,18,0.01883587081790542,12.143742271376672,40,8,1,0,2,0,Benign,0
1,0.013338851481891895,0,1,0,5,24,0.13128090986903945,4.866236381134778,46,11,1,0,1,0,Benign,0
3,0.5124879621816744,2,2,0,10,3,0.1255717982326415,0.858073663163622,93,7,0,15,0,18,Attack_InsiderSabotage,1
1,0.12503567098720492,1,0,0,4,24,0.09631968123486441,3.2828818350813407,45,8,1,0,1,0,Benign,0
3,0.01458281358904241,0,0,1,3,21,0.06824456418558518,0.6257080137993776,45,10,0,1,0,0,Benign,0
2,0.019581059579282325,0,0,1,5,23,0.2354303692651833,3.5125269034866737,38,9,3,0,1,1,Benign,0
3,0.003947496900567289,0,0,2,6,24,0.012764104262353481,0.5458855827118891,44,12,1,0,2,0,Benign,0
1,0.016065316249704073,0,0,0,4,18,0.24051712669949818,1.334847044774452,41,9,1,0,1,0,Benign,0
1,0.11096864459395157,0,0,2,6,25,0.3523411524582616,0.9811024515905626,40,9,1,0,3,0,Benign,0
2,0.1707486629124425,0,0,0,8,19,0.043678774467598956,1.7531162975809365,41,7,2,0,1,0,Benign,0
2,0.02179595240206955,0,0,0,0,21,0.3394456249520585,6.011874912186906,38,8,2,0,3,0,Benign,0
1,0.7645973880089993,3,7,243,587,14,0.7359751669466229,95.91944495282817,15,8,169,1,46,0,Attack_DataExfiltration,1
1,0.02507215311778278,0,0,0,3,29,0.16165524213063576,2.2574720801608703,49,16,5,0,3,0,Benign,0
1,0.07920185115106747,0,1,1,5,21,0.07433304334710834,2.6440835285683666,31,16,2,1,0,0,Benign,0
3,0.019949970998080345,0,0,2,5,27,0.12695906380560962,2.272124443275924,38,13,2,0,2,0,Benign,0
1,0.03327664474637661,1,0,0,3,23,0.17812610297128056,3.3081208710711563,45,10,2,0,2,0,Benign,0
2,0.029329777741642984,0,0,0,5,21,0.3187682132664336,15.448135175612746,35,9,1,1,2,1,Benign,0
1,0.153881458821172,0,0,1,6,19,0.37091893829468703,1.0187036549995776,38,11,1,0,1,1,Benign,0
1,0.003767920140856943,0,0,1,2,18,0.06872197460515589,1.9592525995147734,42,8,1,0,1,0,Benign,0
1,0.010275834519991327,0,1,0,4,26,0.07641490998959302,2.70972009623503,30,8,3,0,1,0,Benign,0
2,0.1018347657282228,0,0,1,7,21,0.15089477979454344,1.0701186821063469,42,11,1,0,1,0,Benign,0
3,0.915117888591695,11,4,258,617,14,0.8963595475114479,148.54721572416787,20,4,174,2,58,1,Attack_DataExfiltration,1
2,0.08753176675500073,1,0,0,8,33,0.2674291180268911,0.831214764563091,33,10,4,0,2,0,Benign,0
