cpu_usage_percent,memory_usage_bytes,page_faults_sec,handle_count,thread_count,io_read_bytes_sec,io_write_bytes_sec,syscall_freq_create_process,syscall_freq_open_process,syscall_freq_allocate_vm,syscall_freq_write_vm,syscall_freq_protect_vm,syscall_freq_create_thread,syscall_freq_load_image,syscall_freq_registry_write,syscall_freq_network_connect,suspended_thread_ratio,token_elevation_status,code_injection_indicators_score,unpacked_code_entropy,parent_child_anomaly_score,Label,Attack_Type
9.5235,103010273.1143,2.6717,1.0772,2.7455,2.714,1.0376,0.8336,8.8327,0.6849,0.8082,0.4431,1.5373,2.925,2.4802,5.6408,1.7914,2.3195,0.17,4.7334,2.4146,0,Benign
1.081,7861690.5848,0.5056,3.6299,3.3109,2.9656,5.0839,1.0812,0.9355,1.2887,4.4546,3.0384,1.7349,1.7011,2.5987,1.9052,4.8111,0.9212,2.3389,5.1853,0.5903,0,Benign
8.5744,2236143.2261,1.6165,1.028,2.129,1.921,3.4865,5.5689,4.3422,3.025,1.1256,0.7052,1.3405,3.3092,6.3386,2.6012,2.4714,3.7091,0.5069,4.5263,0.6542,0,Benign
8.677,428662.417,1.9355,0.5795,0.9458,2.2698,3.0415,1.9887,1.3605,2.4879,1.7527,1.0353,3.8324,7.2658,2.7694,2.1689,2.5872,2.2803,1.3905,4.9013,2.2958,0,Benign
5.9865,11236977.5024,1.904,2.5178,0.8937,124.4762,2.8465,0.4006,66.1454,0.6144,0.5165,0.6245,2.1028,0.2103,1.617,2.6682,4.3792,0.6425,1.1043,4.9345,4.9435,1,CredentialDumping
0.0155,2195949.1373,0.1491,2.261,1.3072,0.9776,3.9294,0.0575,1.9735,0.2992,1.738,1.0991,1.5438,1.1725,1.0993,2.8576,0.8321,2.5592,0.9416,3.9148,1.3483,0,Benign
4.6914,582368.4499,1.4687,1.8424,4.0261,0.6839,2.9916,4.5285,27.2299,1.0408,41.9334,1.5067,10.8544,2.3638,5.5347,2.2543,0.7386,1.8746,8.5498,4.1224,1.3023,1,ProcessInjection
0.0454,343634.3029,0.9699,1.2412,0.7427,3.8023,2.8413,1.141,2.0851,1.9992,0.285,1.3439,3.0152,1.8744,3.6396,2.7693,3.0484,2.4478,3.7481,5.0968,2.0086,0,Benign
0.0051,1114745.2228,0.667,0.3737,1.3219,0.9365,2.9075,1.956,3.1388,0.7337,0.4285,76.1491,0.1218,3.3964,1.0263,50.3336,0.0887,3.2275,2.1316,5.0673,0.6789,1,Rootkit_Behavior
0.0041,101454.0833,1.1466,0.48,2.1944,0.101,4.0447,2.4893,0.9335,0.3031,0.8578,5.7998,8.2675,2.5037,1.298,1.7593,2.185,3.1414,1.3768,4.3642,3.8323,0,Benign
0.2751,5610300.9957,1.6034,1.0648,3.5817,3.1724,0.5618,45.4444,0.5954,2.7008,0.8306,3.3115,4.4781,2.5082,1.913,2.9579,1.7375,0.4099,2.0993,4.3935,8.9038,1,Execution_Malware
34.3482,2329514.5412,4.6665,2.9928,2.6059,1.1738,1.1724,2.685,3.7144,3.1548,0.7871,1.6182,0.0613,1.4537,1.1923,2.3671,1.524,1.1514,0.4833,5.04,3.0116,0,Benign
9.6952,5429591.944,2.8546,0.5269,3.9521,1.2801,2.5171,4.0917,2.2593,1.1047,1.6203,1.091,0.6097,1.819,3.1149,3.0001,0.5577,0.2834,0.7269,5.1864,0.2564,0,Benign
2.1765,2449848.2179,0.266,2.7375,1.2405,0.9585,1.395,1.1253,2.0174,1.6983,2.1706,1.5762,0.8241,5.8319,2.0083,0.9772,0.4526,0.4572,0.8525,5.8005,1.3384,0,Benign
4.7975,484175.0109,42.8336,1.8214,1.6079,2.3407,2.0464,3.8167,3.262,36.2802,0.5045,1.2821,2.3988,1.8699,5.6156,2.8155,3.061,2.5788,0.6268,4.7469,8.6782,1,ZeroDay_Process
0.975,2639216.0509,1.9702,3.6526,2.649,3.0184,3.2335,1.6742,0.6097,3.1874,1.3172,2.7518,1.3832,0.3593,16.906,2.0144,2.7097,2.7404,2.1282,5.6489,2.5855,1,PrivilegeEscalation
6.0687,21552279.458,0.6701,2.3146,1.522,0.501,3.2196,1.9519,1.9516,4.0366,0.9129,0.1696,1.6066,2.1723,4.5778,2.7859,0.8875,0.2548,1.0547,5.4946,1.5003,0,Benign
2.6905,95491001.7686,4.285,1.7679,0.7273,2.0995,0.8283,1.4032,0.6301,1.0829,1.604,1.4445,2.8224,3.2566,2.269,1.6233,1.1394,4.0787,0.2282,4.7285,1.5072,0,Benign
4.6449,2562559.5209,2.248,1.4008,1.2306,5.3093,1.4361,1.3071,1.0329,1.2353,1.9543,2.0123,4.2688,0.6335,1.1672,0.9277,1.1045,5.8404,1.2428,5.1987,1.926,0,Benign
0.0001,10833993.612,0.1693,1.8926,2.6471,0.6318,0.4283,2.8934,1.1891,4.227,1.9887,2.448,0.8508,1.1156,1.1833,1.6182,1.2714,0.4581,0.7173,5.4183,1.5208,0,Benign
1.1154,1475340.949,2.0378,4.0797,1.4478,3.0638,1.7634,2.6233,1.811,1.0757,8.0013,0.6253,2.1824,1.0422,2.3784,0.9507,0.5683,0.1144,8.7022,4.6666,1.9842,0,Benign
2.3487,4550756.4373,1.3925,1.0074,1.6739,2.3213,2.0127,0.6233,0.256,1.368,1.8567,1.8741,1.5575,0.6042,2.359,0.7628,0.6526,6.2458,2.7629,4.516,2.7508,0,Benign
0.3885,26525691.2253,4.4952,2.4533,1.3812,2.3223,3.8723,1.5696,2.0555,2.8959,1.6531,2.5002,2.25,0.9181,4.5371,1.8184,4.2494,4.1304,1.3619,4.8055,3.5588,0,Benign
0.4722,1633149.9333,0.9362,4.4936,1.8271,1.7868,2.2052,1.5373,6.7006,1.0497,1.2375,2.4156,1.5138,1.2668,1.5187,2.5392,2.9861,0.614,2.7606,5.1816,1.9826,0,Benign
13.6311,101412.4419,2.1522,0.7853,2.1334,2.2544,1.37,4.4111,3.5081,0.4622,2.9596,0.5439,2.772,3.0629,3.5161,0.7649,2.6334,3.7162,2.7859,4.8547,0.3483,0,Benign
2.099,7872166.731,1.3382,0.8455,1.9469,1.5312,3.2755,4.2131,2.5223,1.2613,4.4282,2.3622,1.3281,2.9521,2.6261,2.3033,1.6811,4.0304,0.4353,4.7436,0.3181,0,Benign
11.979,651447.2195,0.4602,4.1121,0.3742,1.9707,3.9146,2.1154,0.9809,0.6929,2.8552,2.2326,3.7558,3.3333,5.0233,1.8103,0.5262,2.0673,1.8692,5.5592,1.7988,0,Benign
4.1988,37883.6474,0.9541,1.0394,0.4288,1.5315,3.0592,1.958,2.6276,2.6991,1.7079,0.9346,2.7117,1.7432,1.648,0.4099,0.6776,4.2826,0.7089,4.6891,3.6992,0,Benign
2.1465,1324046.04,0.866,1.7782,2.1977,0.3115,0.8721,1.4014,2.4603,0.8555,1.3022,3.4038,2.0254,0.2187,2.4812,4.3855,2.4313,0.3804,2.8818,5.216,1.6021,0,Benign
0.9555,686868.6689,6.2814,2.5411,4.4668,2.1837,0.5521,4.2785,2.5228,0.7139,0.5066,4.0095,2.7303,1.2353,1.0034,0.9625,2.9183,1.9248,5.2942,5.3695,0.9025,0,Benign
0.4631,962672713.0482,2.028,1.1797,2.0824,0.2225,3.9947,0.8428,1.9975,0.9496,2.8011,1.032,2.6594,0.7882,1.4083,2.7224,1.8017,0.6885,2.3522,4.3464,2.511,0,Benign
6.2107,5490065.9623,0.9926,0.6403,2.1895,2.0092,0.7082,3.1243,2.1842,0.7103,4.6004,0.976,0.2342,3.0286,0.848,7.382,2.9362,2.4634,0.3084,4.8879,0.1771,0,Benign
2.9764,46594889.5031,0.7052,4.773,3.626,1.5791,0.5842,2.6069,1.1712,3.3101,4.9822,2.8464,1.3178,1.4399,3.3229,2.4624,2.3558,2.5578,1.0685,5.804,2.9813,0,Benign
0.8097,39419274.7407,1.0702,0.7043,2.2484,1.7129,2.5846,2.0195,1.8404,0.8498,1.5666,5.4694,1.6178,3.2893,1.4367,0.4319,1.9171,6.9591,4.4237,5.9403,7.4835,0,Benign
1.0806,601480183.7215,0.3711,1.9176,0.8575,0.6884,0.1551,2.5153,3.2747,1.1604,0.4152,1.1905,0.5838,0.173,1.5082,1.1243,3.5846,2.6104,0.7258,5.3626,1.6845,0,Benign
1.3946,455667.5482,0.5722,0.2338,3.2093,0.6103,4.9879,0.6699,1.0779,4.3614,2.4094,2.3436,0.6329,1.8509,0.5071,1.6129,0.6919,1.3396,2.5045,5.1836,1.7648,0,Benign
0.0981,37714241.1124,2.0638,0.4501,4.3284,1.3672,1.155,0.6071,0.5491,1.0274,0.9021,2.4426,4.6405,1.9498,31.9122,3.0155,0.4977,3.8965,1.4654,4.653,2.1621,1,PrivilegeEscalation
34.1149,4303209.1815,0.58,3.5515,1.7227,0.7872,2.7063,0.9825,2.2321,0.3593,1.188,3.3283,1.6431,1.7882,2.9405,1.1021,0.4338,1.2204,0.9034,4.8269,1.0855,0,Benign
1.8625,29808745.4878,0.6677,1.1162,1.5577,0.9194,2.1113,1.4751,6.0265,2.7747,0.9587,1.9486,5.1944,3.3031,0.8478,2.2627,0.242,5.2023,2.0167,5.0282,0.4508,0,Benign
1.6094,45202682.3443,3.5283,2.1063,1.0202,3.2054,3.035,2.712,0.6501,1.2496,3.9206,1.2215,2.0911,2.2316,0.6294,1.3263,0.8221,1.8644,2.0444,6.0174,0.1301,0,Benign
8.0589,7314752.6053,0.7125,4.2084,6.495,0.3556,1.8044,1.6689,1.9976,2.5542,2.1741,40.6797,0.511,0.6156,0.4435,7.7965,0.4713,2.9652,2.0575,5.1473,5.5211,1,Rootkit_Behavior
0.0128,13228030.6088,0.9903,2.1936,1.0914,1.3198,0.7287,2.571,1.9611,3.2521,1.3206,0.8893,0.5732,2.5841,1.1015,0.4775,0.1118,2.4225,2.1778,5.6354,1.2889,0,Benign
0.0448,2712013.6135,2.0513,2.1297,1.5592,0.7714,0.2466,1.2875,1.8296,1.7744,4.946,2.1524,3.3678,1.2108,0.0885,2.9024,0.7186,1.1126,1.2324,5.5061,1.5095,0,Benign
0.3339,1406809.9177,0.5319,0.2088,1.5601,2.1134,0.8727,1.3312,1.5265,2.1993,2.5533,1.0964,2.3623,0.9492,3.8724,1.7546,0.981,1.8991,0.6715,5.1607,1.885,0,Benign
0.984,19753388.2422,0.8713,1.5405,1.8923,0.5052,0.592,1.0689,0.5251,1.178,5.0829,2.5819,6.9532,0.7914,1.5849,1.5283,1.5924,2.1478,1.0892,4.2037,1.3521,0,Benign
14.0605,782316.5061,3.6186,3.2254,1.0219,2.7498,0.5712,1.8707,5.0153,0.547,1.3324,3.1986,2.5696,1.4654,0.6709,1.9328,0.6044,0.9471,0.7208,4.8718,1.1402,0,Benign
0.228,8620116.6567,5.6051,1.959,0.7232,0.5935,1.2409,1.8539,6.3873,1.9316,32.3481,2.0427,44.73,0.2759,1.1618,0.668,0.598,1.738,8.9722,4.8503,0.5422,1,ProcessInjection
0.0026,4977895.267,1.3646,0.2757,0.1357,1.4518,1.6543,2.3451,0.7443,0.2328,1.3122,0.3981,4.2628,1.8975,2.1365,2.3489,1.43,1.9069,3.3892,4.0174,1.0337,0,Benign
0.2808,677491.2651,1.861,3.3194,3.0909,1.187,1.6084,2.1519,1.2561,0.7671,3.2913,0.076,1.5007,0.1392,4.5587,2.7895,0.7695,0.7285,2.5113,5.4948,0.7212,0,Benign
0.5214,3138726.4225,2.2728,2.4652,3.4489,1.8635,0.6424,3.4564,1.9764,3.7319,1.4724,3.2502,2.1649,0.8535,0.1639,0.7468,2.0599,4.2181,2.9704,5.0825,2.1287,0,Benign
39.9234,181076.2554,1.9984,1.575,1.4448,0.6382,3.2181,0.6867,1.8415,0.9716,1.3537,1.9102,1.4105,1.0759,1.2345,1.7114,1.4352,4.5858,0.638,7.0876,0.1337,1,DefenseEvasion
8.2426,1406201.3196,4.0383,7.0947,2.1243,2.189,1.1197,2.106,2.0973,0.8436,1.5144,1.0295,8.4429,1.2219,2.2746,3.2986,1.6032,1.429,6.7855,4.0082,4.0074,0,Benign
0.7183,336659.8829,1.6716,1.3201,0.4927,2.7067,5.3911,2.6312,2.6325,1.8301,0.5915,0.7783,5.033,3.287,3.6443,1.3392,1.3512,3.9254,0.2818,5.0433,0.6629,0,Benign
5.5369,5479323.7809,1.3562,0.8755,1.1429,3.5209,1.3008,2.6117,2.8379,1.1203,0.6266,0.2298,1.1275,1.4203,3.1147,2.7101,1.9801,1.015,1.2717,7.0296,0.9574,1,DefenseEvasion
1.4467,1763685.0074,0.7225,4.9366,2.3129,1.1248,4.8194,1.8996,0.855,2.387,0.2515,0.6333,3.6841,1.241,0.515,1.6381,2.2999,0.743,3.0163,7.6396,2.1965,1,DefenseEvasion
2.0682,28518754.07,2.4748,1.2502,3.8661,1.7746,2.233,2.8138,0.6442,1.9051,0.9039,1.7398,3.5594,7.5725,2.6388,2.1224,3.6465,1.5674,2.324,5.6053,5.2615,0,Benign
0.0025,11588316.9138,3.3327,0.368,0.3472,1.8879,0.5448,0.8124,3.4759,2.02,1.547,0.725,1.506,4.4133,2.2643,1.8685,3.3975,1.0983,3.5721,7.2635,3.8209,1,DefenseEvasion
3.1435,33623995.6849,0.5517,1.2274,2.1831,2.0168,1.9395,1.604,1.8694,3.2081,1.6808,1.6778,0.9305,0.9004,4.1232,1.3656,1.6956,1.4605,2.8127,4.6801,6.0805,0,Benign
15.0477,16996964.3869,1.4077,0.9854,1.8979,0.7218,1.9763,0.5076,2.0217,0.6689,2.9518,1.3701,1.1956,0.4129,1.9182,1.1882,0.9348,0.4499,4.9824,4.4193,1.6453,0,Benign
3.2319,28385600.5927,0.5712,2.0495,1.8563,1.7792,1.2671,1.0589,2.6731,0.6832,4.5494,0.7396,2.9248,1.261,5.3253,3.3257,1.9734,1.3555,1.2561,5.7049,1.5336,0,Benign
2.4541,301632.8075,0.8825,3.1545,1.9095,21.1841,1.7123,0.5995,23.8459,0.7962,0.9033,0.4013,4.8937,2.9398,1.6303,3.4631,3.7108,2.071,1.7048,5.3047,2.1277,1,CredentialDumping
6.7868,712889.2688,2.2033,2.2518,3.0485,1.7592,7.5226,3.6477,1.456,0.2664,2.101,2.8673,1.6707,1.5581,4.1081,1.5612,0.6311,2.139,2.9971,4.7692,0.8087,0,Benign
5.1459,616290.2524,1.4876,1.6711,1.3647,1.4045,0.7827,3.0208,3.8117,3.9291,0.8055,3.0769,3.7186,1.0717,2.6432,1.8021,1.4039,0.0897,0.2041,6.0607,0.4921,0,Benign
0.7786,482386.4446,2.8982,3.3869,3.7258,1.7649,1.7663,1.448,3.7861,2.474,1.3741,23.0375,0.4197,5.6026,0.3106,29.1672,1.682,0.6389,0.804,5.2023,5.392,1,Rootkit_Behavior
3.0168,824002.5751,2.8041,1.7428,0.807,0.9654,5.6179,4.4883,7.6397,2.172,0.88,1.5746,2.8856,0.3247,0.0686,1.7008,1.3528,1.3188,1.6633,5.153,2.4001,0,Benign
1.3806,2403675.5286,6.3611,0.6007,3.1256,1.6104,0.7599,1.5456,1.2506,1.8124,0.7223,0.553,1.0543,3.5808,0.9019,0.7501,1.0366,0.0883,0.5771,4.7284,0.5511,0,Benign
0.7879,59366353.0394,2.1498,1.1087,2.9709,0.7474,1.4847,3.2752,1.4669,2.1979,1.663,2.7197,4.6944,1.7039,2.3289,2.3247,2.3793,1.3039,4.3548,5.4257,0.6637,0,Benign
0.3893,5578846.9841,1.7303,0.8395,1.4567,0.2982,7.8488,0.239,0.9118,1.9056,1.6095,0.9609,1.4728,0.6342,1.9008,0.6438,0.3076,0.6129,2.778,5.3029,2.631,0,Benign
0.4468,34256995.1132,1.478,0.7583,0.7365,0.0508,2.316,1.5963,0.9353,1.3908,0.8966,1.7787,1.351,1.772,5.6555,1.3793,0.9341,4.7235,0.6581,3.9522,2.7741,0,Benign
0.9954,331760.5449,1.2409,1.6297,1.0193,1.5003,2.0575,1.0395,3.2456,0.5753,0.6119,0.7955,1.085,1.6836,0.7683,3.2132,1.2126,0.314,4.8499,5.394,1.7954,0,Benign
1.0988,23247763.1921,2.1186,2.4872,5.1934,0.3176,2.2508,2.9375,3.2404,0.7533,0.1807,4.4143,1.9249,2.0981,1.561,2.108,4.3362,0.8548,1.6296,5.524,0.5052,0,Benign
0.6425,168478.543,1.5056,2.2658,1.9349,0.9272,2.6952,2.7505,1.3194,3.4363,0.9596,1.2586,1.8386,4.8593,3.0582,8.0984,5.1453,2.496,2.5636,7.6752,1.2608,1,DefenseEvasion
1.9457,8911463.289,0.7904,3.1722,1.6784,0.3803,1.0807,1.8224,4.0904,1.1398,1.1176,0.8812,0.9402,0.8488,0.581,2.8876,0.9924,2.0436,4.6592,4.9106,0.5235,0,Benign
5.1848,85579157.4996,2.2892,1.4061,2.2014,0.9843,1.2562,3.107,0.5618,1.5367,3.8168,1.214,0.3303,2.1269,0.5646,0.537,2.3859,0.2634,4.2911,5.0296,0.2439,0,Benign
6.1304,1808395.6491,2.4747,1.2097,1.1216,0.7982,0.1704,1.1759,4.4893,2.801,0.7345,2.0372,2.3568,2.0832,2.4327,1.7431,0.6944,1.6877,2.7899,4.5764,0.8231,0,Benign
47.2333,393535.5474,1.3924,2.5186,0.4751,4.5557,2.8215,22.3903,1.4567,2.1234,1.5244,1.2021,2.1958,65.7291,1.061,0.6866,1.2004,1.4838,0.5449,4.6463,6.4142,1,Execution_Malware
1.8443,12812318.4723,1.4151,1.1791,1.4208,0.8208,0.4705,2.186,2.4627,0.5908,0.4443,0.6641,4.6538,3.8507,3.8582,0.6361,0.4626,1.484,0.1152,5.3209,1.7168,0,Benign
10.4779,1512586.2952,2.122,2.6279,0.5197,3.2894,2.1307,1.1167,1.4239,1.098,0.2277,1.1296,4.7484,0.4527,3.0566,1.2734,0.4167,3.0671,1.5178,5.5469,2.2839,0,Benign
1.5536,500868.856,1.1689,4.0113,2.9172,0.7045,1.2259,0.1467,0.3888,2.3173,2.0831,3.7262,1.2433,2.062,1.7107,4.8902,0.5049,1.4957,4.0873,4.9438,1.8716,0,Benign
0.1613,711028.8162,2.2963,0.9746,0.4121,0.3451,1.7562,1.5137,1.4862,1.5275,2.6731,0.4252,1.7382,2.9787,5.8118,2.6179,0.2906,0.1798,1.8967,4.4826,2.722,0,Benign
2.9422,9980598.4271,3.4615,2.5642,0.2206,0.6628,7.1747,0.9113,4.3259,0.7335,1.5212,1.2571,4.52,1.9959,1.2727,2.3537,0.4334,0.3395,0.792,5.355,1.4735,0,Benign
0.3324,893980.2988,2.139,0.3924,1.9271,3.5981,1.4991,0.8458,0.8034,4.1088,1.1655,1.4996,3.6053,0.9866,1.5813,1.8272,1.9332,2.278,2.5205,5.2396,2.1624,0,Benign
2.2284,97957.3939,0.6176,0.609,7.0632,2.0599,1.438,1.1518,2.8077,0.8825,0.3379,1.0297,2.8542,0.8999,1.8209,3.5655,1.4854,1.1968,3.334,4.7658,2.5403,0,Benign
0.1357,10024243.2559,3.6303,3.7159,1.1716,0.7121,1.8872,4.3366,1.3991,1.2909,0.3912,2.3264,1.1868,1.5143,4.9292,1.8893,1.728,0.6297,2.2529,4.3383,4.1767,0,Benign
1.5486,11990172.6582,0.5291,1.3853,2.9042,1.7761,0.8834,1.3745,0.6534,2.2071,4.1883,0.2348,4.207,1.8362,0.3156,1.1739,1.6289,1.0331,1.1997,5.2935,4.1255,0,Benign
1.4113,1235321.4089,3.3793,2.1404,1.6695,2.5716,0.6471,1.159,4.9733,4.1582,1.3381,0.8774,0.2184,1.4366,0.4029,2.6648,1.0723,0.689,2.103,6.1328,2.2957,0,Benign
0.0418,2482693.7923,2.9801,0.1975,0.4398,1.6926,1.6059,2.5996,1.2862,3.48,2.7511,1.1888,2.4455,3.8888,2.9846,1.9939,5.1574,1.454,0.6008,5.2106,0.887,0,Benign
1.3809,1211794.6278,2.1624,1.9874,4.2742,0.8608,1.5511,0.4353,0.1658,1.5428,0.2447,4.1547,1.8329,0.8495,2.344,0.7812,2.0093,3.7916,1.6837,4.464,0.8758,0,Benign
4.9699,30377646.0078,0.5218,1.8822,1.1481,2.854,3.5382,0.5578,1.3736,4.7746,0.7934,1.5722,4.4952,1.4584,4.0276,1.702,0.5657,0.8362,0.8946,5.5945,2.106,0,Benign
0.4164,3016230.4494,1.9441,0.521,5.4574,2.3203,0.2457,1.9079,0.1445,2.5966,2.5867,2.8003,0.3599,0.9142,2.5565,1.0353,3.9076,0.8197,2.8604,5.1329,2.1273,0,Benign
1.6775,25073856.0472,0.4089,2.5033,1.7839,1.5075,0.9539,0.9714,4.1268,0.5472,2.39,3.0566,1.0591,1.3885,1.5286,1.7392,2.0649,2.6047,2.3786,4.9829,1.8904,0,Benign
8.3126,1590813.665,0.2096,1.3616,4.0422,1.1005,3.3002,1.8826,2.9227,0.6592,5.7767,3.7543,1.4052,2.0845,3.8391,1.6856,3.7515,2.6761,0.4304,5.3606,3.4039,0,Benign
2.4807,292018.5763,4.3323,2.6142,3.4595,0.9624,1.1533,1.7988,0.4846,2.8306,1.6148,3.1802,5.4434,5.4677,1.6346,0.7386,1.9275,3.6245,0.1446,5.8767,0.9112,0,Benign
6.4488,4802896.1039,4.355,3.2673,0.2041,2.0529,2.8357,0.7241,1.2778,2.0543,0.517,1.3533,0.5095,1.094,1.6422,0.5965,0.319,0.2725,0.7918,5.5652,1.4236,0,Benign
8.9596,570979.7568,7.3405,0.3199,1.5206,1.6265,0.9529,0.6769,3.12,1.6266,1.665,1.5681,3.179,0.2729,0.707,3.7647,0.5159,2.3639,3.049,4.8512,5.5639,0,Benign
7.3781,738289.3437,1.3355,0.3637,1.8448,3.0077,1.6554,1.5468,1.7581,0.9333,1.3969,0.419,1.6648,0.7248,2.4512,1.2942,2.8816,0.3712,3.6376,4.4983,1.8576,0,Benign
0.1887,102404683.2428,1.3026,2.5164,2.1094,11.0521,1.1928,2.4877,72.3242,8.7074,2.5052,4.4763,3.3327,0.8516,3.5119,4.4374,0.8348,4.3496,1.1575,4.9026,3.2203,1,CredentialDumping
2.7264,14142866.3356,1.1454,2.0778,0.4372,1.1703,1.677,1.6192,5.8524,2.1852,1.0004,0.5329,1.2857,4.1706,1.9809,1.0012,0.8311,2.6658,1.8595,5.5392,0.5701,0,Benign
5.4618,439832.2199,0.2256,2.5494,2.2875,0.4007,1.6374,4.158,1.4232,2.8538,1.6748,3.4111,1.2479,1.8805,1.6422,2.6098,0.8781,1.7607,0.985,4.9443,0.971,0,Benign
5.0106,17768401.5586,1.6695,1.6282,2.0248,3.7667,0.2876,2.5045,2.4252,1.376,0.7777,1.0827,3.5396,2.4089,0.564,1.3304,4.3805,1.8444,0.7177,5.4777,0.1316,0,Benign
3.3091,5105873.1809,6.9926,1.5606,1.4818,1.6447,1.4493,3.8901,44.2915,1.6505,7.6376,3.7941,99.923,2.961,0.7571,1.2266,2.2639,2.7302,8.9817,4.319,1.4538,1,ProcessInjection
0.8889,144402962.5156,0.0491,0.64,0.7067,1.2973,1.2027,1.0089,1.1164,3.9237,2.8064,1.0075,0.3865,2.2169,0.1482,3.7141,2.8488,1.0845,3.5408,4.8939,2.2891,0,Benign
4.3795,2457388.3074,1.4643,2.4542,1.8574,7.8178,1.96,0.9395,14.1589,1.3305,14.5874,1.5695,17.9658,2.4666,0.5489,0.0827,0.9545,0.1794,8.9886,4.7349,2.4791,1,ProcessInjection
5.5891,6327460.4146,1.174,0.4873,0.7215,0.966,0.3728,1.205,5.24,0.9392,27.1979,1.7783,49.2135,1.8531,1.27,1.7659,2.7831,1.3201,10.1913,4.8454,0.5355,1,ProcessInjection
12.346,10313.8648,2.8604,1.611,1.6615,4.2096,1.3934,0.6955,4.6661,1.1282,4.2454,0.6631,3.2983,1.6208,2.677,1.7362,0.3474,1.5306,0.3878,5.601,0.7546,0,Benign
14.5929,14944411.0507,2.5627,1.131,4.7769,3.1913,2.6627,1.1961,0.6102,4.6065,2.9683,0.8643,2.3259,1.5858,1.2936,1.0465,0.6217,3.7887,2.6804,5.571,2.5503,0,Benign
4.9976,34816165.0118,1.0152,0.9178,0.1524,1.2294,0.6091,0.1435,1.1333,1.2672,3.4301,3.0279,2.4282,0.4568,1.5307,1.9295,0.3414,2.1242,2.0453,5.8434,1.1182,0,Benign
25.1773,4788581.3449,1.0483,3.1261,2.231,1.4568,4.6788,0.7242,6.0446,0.8242,0.9063,3.4629,2.7031,0.621,1.9082,2.2639,1.6535,0.7985,0.8778,4.7147,9.7108,0,Benign
1.9765,24997235.7271,0.9233,0.6853,2.1283,0.2548,0.6018,0.6409,0.7351,2.9291,0.6381,0.7143,4.7816,1.0263,0.5264,1.5724,4.9123,1.5941,3.025,4.4691,0.4616,0,Benign
9.8756,1690001.941,0.8425,0.3973,4.2757,0.8803,1.3184,2.8149,1.7853,0.5653,2.7817,2.8023,1.6461,3.92,2.2933,2.4089,0.3638,1.4664,2.3405,4.4073,2.5356,0,Benign
15.5964,215150.7134,1.1046,1.1663,2.2102,1.9917,0.8462,5.3893,1.6764,1.9216,1.7779,5.8602,3.5183,0.3896,1.9697,2.2791,6.2564,2.078,2.6984,5.5633,1.6675,0,Benign
0.1362,555426.8142,2.5586,2.304,1.2474,0.8413,4.0277,3.0176,1.7533,3.7582,1.5654,0.1995,0.8544,1.1207,4.3355,0.6696,2.2211,1.6481,4.7754,5.7425,1.2456,0,Benign
0.793,4366425.0892,4.893,1.9911,0.9724,1.7488,1.1443,5.3858,0.9962,45.4463,1.3969,0.2633,1.3379,2.8524,4.466,1.6711,1.9065,5.4709,1.4321,5.4714,10.2288,1,ZeroDay_Process
0.4909,1201223.5388,1.0862,4.8714,5.8758,4.414,0.9609,3.2102,15.2335,0.8328,0.6881,1.2114,0.7294,0.6137,0.4689,1.6268,2.3637,3.5466,4.699,5.5491,2.7075,1,CredentialDumping
3.4719,125320837.1465,0.3227,3.633,0.1367,2.0554,0.7903,1.5822,3.2154,1.059,0.8243,2.2826,3.4439,2.272,1.074,1.1492,1.7714,2.7711,3.0677,5.5285,1.7231,0,Benign
20.3332,4694881.5596,1.264,0.6862,0.8561,0.3125,1.2437,0.564,3.5867,6.1085,3.3927,0.631,0.2753,1.7058,1.9105,1.7359,1.2245,4.5923,2.2447,4.5984,5.8059,0,Benign
13.6284,1195101.081,2.8343,2.5193,2.0161,1.6371,1.5114,2.3859,0.591,0.8971,1.5083,1.5737,1.742,2.92,0.4147,2.3189,0.354,1.5353,0.8465,4.845,4.1585,0,Benign
1.4758,2892149.4916,1.8406,0.9493,2.9346,5.6717,1.1881,2.5852,1.4052,0.9417,0.8442,4.739,2.4413,2.618,2.3302,0.6264,1.4289,2.8615,4.3625,5.7027,1.1769,0,Benign
10.3838,18167521.7986,1.3469,0.9859,1.9192,2.8004,0.5344,4.5132,0.542,0.5696,1.9684,3.3084,2.4044,3.5926,0.9515,3.4143,2.5311,13.367,1.4186,4.7684,2.0549,0,Benign
7.8377,962961.9294,1.8028,2.0793,1.2889,1.3159,3.8126,1.5397,5.2248,1.3695,1.693,0.7481,2.3427,3.519,0.677,2.6463,0.8002,2.0513,1.0004,4.2617,0.9633,0,Benign
0.8008,194354.637,1.7758,2.0221,1.3512,4.3762,0.712,1.3564,1.3199,0.889,1.1132,2.7319,1.6907,1.4941,0.4435,2.2659,1.8806,3.9072,2.5675,4.193,1.1458,0,Benign
0.3934,1228689.3163,1.9811,2.1703,3.355,0.5435,1.6657,4.2975,1.2586,3.1717,1.3356,0.7604,0.6961,0.9321,5.1989,2.2667,2.0267,2.0834,5.5645,5.2159,0.908,0,Benign
0.4194,12385463.611,1.5815,3.2729,1.8369,3.8203,2.2815,2.4281,1.3299,5.4931,1.2591,1.859,3.0243,2.6046,3.3305,0.4708,2.3522,1.7175,1.8503,4.8568,3.6698,0,Benign
