Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts_s,Flow_Pkts_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Mean,Bwd_IAT_Mean,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts_s,Bwd_Pkts_s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,Down_Up_Ratio,Pkt_Size_Avg,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Active_Mean,Label,Attack_Type
42.3128,15.2636,9.7967,2.5798,4.1477,3.2758,3.0829,5.0887,27.6198,1.5591,19.7539,25.1311,2.6305,9.2883,36.5948,3.8421,5.1212,4.0192,3.4379,4.5632,2.2069,4.7079,5.2074,6.6276,17.9531,39.4146,4.3569,9.8905,8.4595,4.086,1.18,20.4671,7.2406,14.6423,18.8755,3.4894,21.404,6.0982,10.3891,11.2371,0,Benign
8.7476,9.299,14.1949,6.964,0.7244,4.0946,8.5544,3.6649,6.6825,5.9491,0.3963,2.6342,10.1275,10.2991,9.5138,6.2735,4.9012,8.5742,18.0397,1.745,10.9178,8.4734,4.4519,10.1953,13.992,5.9521,2.4383,42.8445,3.5042,18.0746,14.2024,145.7673,7.0412,13.1947,1.4573,7.096,13.4702,14.6843,29.515,8.5427,0,Benign
5.0547,9.4025,2.2643,6.5611,7.7171,2.7056,25.3551,20.4347,21.8477,20.3914,1.2137,1.3012,4.667,7.149,3.6223,23.614,8.4907,0.8456,1.5413,5.5621,6.7913,12.4904,14.1033,19.0936,3.1072,13.648,6.628,13.7491,3.646,4.398,9.0354,24.0369,9.3888,77.5659,2.1765,2.4849,7.1878,1.4553,7.8864,6.2239,0,Benign
38.886,1.1699,4.4837,8.7119,9.4756,5.0616,5.9553,7.3553,7.5627,4.3668,6.0915,15.6993,36.0204,28.9522,4.0666,19.3959,20.1683,13.0904,16.1707,28.2352,4.0189,3.2457,3.1456,5.5215,12.1564,0.949,7.3005,21.2425,21.0837,9.2955,6.8227,3.5065,4.5516,2.0133,0.8866,2.2261,4.2197,1.9647,9.191,5.0893,0,Benign
22.97,3.2487,44.0213,1.8892,2.0831,5.21,2.152,1.51,0.9238,13.502,5.2692,8.2338,3.6237,16.7834,3.5215,1.0993,8.5425,3.8513,8.1904,20.5021,2.1813,6.7934,5.1272,2.5031,37.6971,64.447,19.4715,4.665,3.2242,14.1778,6.1227,12.3498,10.9543,37.7518,3.4109,4.9469,2.4351,11.7885,3.2073,2.6705,1,BruteForce
8.0022,5.7071,11.9128,7.6374,1.7138,3.3909,13.0062,15.2966,5.0983,19.079,63.3642,4.0478,8.7521,1.6635,3.1162,4.309,2.0021,4.4871,4.6557,13.9418,5.2531,5.7767,27.2339,9.2461,18.8781,16.5539,23.4117,5.5466,1.6977,9.4198,4.6192,38.1497,11.2277,6.0946,7.9899,14.788,12.1229,26.8188,3.1465,13.1568,0,Benign
1.2376,5.3743,12.6615,20.4041,6.9875,7.8397,6.8234,4.5065,2.4172,2.7912,9.9726,9.814,26.6084,44.6006,508.6831,7.6916,10.6317,2.5578,0.7574,1.8812,4.4238,1.9457,1.3638,8.1203,0.567,32.9124,2.8101,4.7141,10.6092,5.7411,1.2985,52.3078,32.5589,6.7449,15.123,5.3027,0.2594,3.6701,20.8783,8.325,1,DoS
0.9009,34.8388,1.304,7.8038,66.5453,1.0308,10.9569,4.9164,2.3641,4.3935,3.0423,5.0742,9.0142,7.5587,7.262,5.3777,6.5721,5.533,7.8752,17.4574,6.8932,3.8793,1.9934,23.5466,13.1265,4.1489,22.9468,22.9604,46.0689,40.1144,6.2474,6.5493,4.5357,4.7419,13.4756,9.9816,1.9284,3.0649,46.3813,19.4521,0,Benign
1.509,15.154,2.4776,3.5168,15.3529,11.9663,18.1272,4.6628,74.3333,6.1294,5.5264,7.2897,2.3509,15.383,16.7401,0.6627,78.0974,3.5343,6.0761,2.4897,20.3672,5.3351,12.8637,28.0995,6.2593,0.8089,3.2058,8.6229,2.8624,34.2902,8.0862,7.8932,6.863,5.4115,3.6837,3.1363,19.8743,1.352,13.7777,2.9944,0,Benign
2.5526,2.1986,3.302,2.1391,9.2317,3.8689,9.9108,0.504,4.6847,6.8523,9.2348,5.0592,48.9965,10.1944,21.5057,1.5089,5.2221,8.0269,1.1725,4.549,11.7127,14.989,8.7271,10.766,55.2255,3.1209,5.0099,20.1152,4.1366,14.7155,2.1848,1.655,2.3194,17.7807,12.0255,8.5081,4.5842,3.3649,3.2537,15.6639,0,Benign
16.4582,9.5804,4.3453,4.85,18.8916,11.1618,9.014,8.2486,2.6721,12.0317,22.1666,4.6974,2.7523,10.701,0.9195,7.3265,4.5776,39.9043,3.6253,1.188,18.3601,4.0316,3.1655,8.5579,0.7643,5.5942,2.6673,2.142,1.8342,7.2732,11.319,8.0127,6.8647,19.8054,21.2606,10.5513,4.8344,6.9739,9.6769,1.125,1,BruteForce
8.7296,22.8664,10.2579,28.6665,9.9152,10.3129,22.4351,8.1214,11.3787,17.8881,22.3346,9.336,7.5734,17.5347,49.9912,2.7453,8.2572,5.7685,8.8103,38.9849,4.087,9.8462,7.3131,1.2289,14.2228,3.564,18.509,9.4759,6.2889,5.433,15.791,3.5535,3.9289,91.9074,4.3449,11.3032,6.1965,14.508,18.1097,14.1799,0,Benign
10.5345,2.6215,2.5449,5.4735,5.3441,153.7411,4.6693,1.331,4.9505,9.4387,12.9908,13.7221,6.1371,2.9847,22.3338,0.9496,49.2178,2.4742,11.5745,14.8376,8.2963,2.5558,15.4699,25.1796,4.1085,39.2205,1.5711,2.7155,43.7468,7.9235,4.3645,4.6204,38.866,6.8245,7.033,5.4952,110.2936,3.5921,7.9887,1.9891,0,Benign
3.7828,9.4308,15.9564,21.6598,4.9025,8.2255,5.0216,8.3726,1.368,32.2147,11.2095,2.273,0.9329,5.3399,19.2142,12.1581,2.3155,2.7957,5.4548,6.3076,3.7235,5.6863,32.818,15.6177,2.4143,32.2317,1.7182,22.2427,2.7663,2.4118,4.018,22.0693,3.6914,0.7568,34.7295,28.8802,13.092,12.1484,3.903,2.2335,0,Benign
3.5103,4.2397,4.7002,6.7697,5.287,2.1575,65.7172,86.9486,4.5977,7.898,7.7869,3.701,6.0195,4.7822,39.0199,13.034,13.6306,3.2621,4.2284,9.7165,2.8706,3.5014,3.0776,5.5009,3.263,0.9489,7.6594,10.5981,9.0273,5.1085,1.1902,6.6454,6.3521,4.5245,17.7427,8.3095,13.1555,9.648,11.3757,1.2764,0,Benign
172.4545,10.6878,1.9588,4.1261,4.2776,4.6936,8.6843,9.9773,13.0261,4.7538,6.1111,6.2934,10.3135,3.8788,6.8459,2.8996,3.4453,23.2039,8.7401,21.2347,2.4974,13.4744,5.1668,11.3382,27.605,12.1973,37.8568,45.2872,11.0175,7.8712,9.2596,5.4118,2.3108,0.7431,1.6979,13.493,16.2874,6.3898,5.9455,7.9946,0,Benign
3.7498,11.5653,51.636,18.1701,10.7325,10.6045,5.216,16.0924,28.2653,13.7328,9.6838,34.8603,7.6506,7.8556,2.3478,7.2865,30.477,19.3889,6.7162,8.0892,4.5466,4.4898,10.0488,8.2174,14.413,11.6533,8.1953,4.0248,41.9867,2.084,22.8407,18.5076,25.8522,5.1357,20.3178,12.3569,2.2599,24.7073,13.8127,4.0636,0,Benign
11.6118,18.5284,7.3276,214.2672,2.3655,9.1552,26.2263,4.7498,8.0951,11.891,13.9485,6.635,26.113,6.9248,5.243,15.3711,10.377,9.1993,15.7911,6.7109,4.2926,2.7356,23.2176,16.6697,5.2051,2.4396,21.712,2.6248,25.9534,5.871,3.3439,5.8706,2.327,26.2604,2.7666,31.389,30.4492,21.8483,3.3651,2.147,1,WebAttack
22.1925,8.8125,16.515,42.4206,22.659,19.8928,7.0855,1.5864,40.7772,7.9867,12.0516,1.196,5.3067,2.1597,16.6491,6.2438,1.3766,42.5827,12.38,32.9008,3.4022,3.6917,13.109,2.064,9.8929,6.5803,6.2254,5.8461,8.102,4.2683,5.2315,12.4126,4.2706,3.9788,9.2445,5.6364,4.5698,12.3556,10.1707,3.6551,0,Benign
11.7348,7.7577,2.2999,17.9485,0.841,135.5314,4.9863,2.4697,2.322,15.3722,1.5579,1.4705,19.5694,19.7056,28.7066,2.5449,5.759,2.4927,1.9531,14.9356,2.8824,5.6187,2.9767,18.3746,30.2399,9.6959,19.9981,6.4349,13.0751,16.7892,19.0995,30.7569,49.9244,5.8118,1.8855,4.4167,20.5814,20.7738,10.6942,31.4297,0,Benign
5.7525,3.6954,0.868,1.7523,11.1158,35.4082,4.004,27.9332,6.4206,5.2652,1.6749,6.7313,6.0139,65.1632,2.781,4.0822,5.0049,6.5103,2.7481,15.3596,7.4062,20.1736,3.9682,54.7867,29.3819,6.6236,8.1794,7.9647,15.1637,7.3442,5.8549,3.4991,1.8623,4.1061,4.6657,5.0308,4.1795,46.2717,10.6362,8.3785,0,Benign
2.3723,5.8515,1.9446,1.8766,19.1032,3.9068,1.3804,17.9827,6.0067,7.2145,14.6654,7.2904,53.9387,1.7301,7.0002,0.6672,6.984,11.8224,1.3967,21.5701,35.8237,20.3325,5.476,1.5141,9.1101,4.8351,11.4391,38.1276,2.7465,18.6912,4.7092,46.2491,9.1911,2.2225,6.0774,39.227,9.2476,1.3259,18.9995,17.7621,0,Benign
2.3135,33.9963,5.3099,8.4071,11.7422,7.7098,13.0065,1.3319,3.2563,6.8233,6.8541,5.2293,12.0787,16.5808,16.7169,11.2079,13.8403,8.6757,0.6138,9.603,81.3786,5.2431,2.3914,1.7405,30.5919,24.7281,3.9457,3.6893,5.996,2.9689,6.4535,22.9649,3.4262,12.6316,11.5124,25.6194,4.1887,3.7109,27.5571,11.5491,0,Benign
4.8196,15.3231,74.8201,12.5344,12.121,5.2916,5.5818,24.4484,20.9146,24.689,6.806,4.7512,5.9738,7.9363,5.2774,5.7478,9.411,16.276,6.2887,6.9586,29.3425,0.4699,26.3138,4.3626,8.8034,5.8302,3.406,5.0548,7.2079,8.3798,7.0945,37.5979,7.4524,6.6393,3.4072,4.7306,9.0856,6.2171,15.8595,3.444,0,Benign
6.4301,5.407,28.9117,29.4655,6.5505,16.0778,5.2757,7.0202,19.4747,5.5987,4.8587,1.9901,4.1418,22.641,7.6673,4.94,3.8012,22.5434,12.3317,4.049,5.7394,13.782,9.5378,12.7835,1.5587,15.28,61.9315,1.2032,23.7786,13.8065,2.0133,6.5845,4.2561,12.1599,9.4335,13.3461,0.4814,17.3154,144.0856,29.2263,0,Benign
7.1004,6.3126,6.8093,12.3264,38.2104,7.9408,8.1117,1.9823,22.7492,4.8148,1.8016,1.008,25.7343,5.292,7.0437,5.7553,1.829,13.5815,2.7889,2.6369,11.5282,6.6095,23.6146,9.7577,21.9019,3.5253,5.1888,35.3453,8.7415,11.6436,44.0441,3.6133,19.1967,4.4445,5.4252,7.5042,8.9041,3.3251,14.0693,177.8957,1,Infiltration
3.5913,2.0815,3.8473,3.9823,13.8729,3.9582,31.4646,3.3656,10.4128,7.2637,1.8218,7.8794,3.8995,9.2317,11.8856,6.1229,5.9999,5.3062,0.508,16.1908,21.1849,3.5413,45.977,11.4735,4.1702,172.7088,1.1774,22.3835,3.4303,6.7901,2.4067,2.7359,9.2198,24.9648,18.4735,15.2361,11.9015,10.1639,0.9055,8.6439,0,Benign
4.569,7.3481,7.5667,8.1825,3.8067,7.1747,5.9698,4.1346,1.9877,3.9235,2.8009,16.8259,3.1119,7.4017,9.8006,6.0779,4.5776,6.7111,4.1542,7.313,10.0284,21.6579,1.7704,7.2744,8.1723,16.083,6.5305,9.1052,1.5772,10.233,11.5584,7.5758,16.4057,11.6334,0.4096,6.2218,2.6583,7.5003,1.6,16.9492,0,Benign
29.5677,40.9187,4.2414,22.1296,7.2905,9.8468,9.6174,6.7662,9.3911,4.4033,3.7981,1.6122,20.375,3.183,11.1723,34.6448,3.4719,17.2931,8.452,4.5922,5.0192,23.5664,5.3514,7.2521,18.5764,10.4254,2.5878,2.6727,3.1213,4.4734,0.6329,4.9636,11.7509,7.2393,19.3941,17.3789,42.2279,3.0416,5.0491,3.8966,0,Benign
2.6462,5.9797,8.2277,6.0979,1.8458,18.2393,2.9755,11.6638,11.7517,0.5019,2.8045,21.4085,25.1041,6.1747,40.1855,1.5713,17.2538,4.2856,5.645,22.0654,7.5726,5.0798,24.3229,2.6989,3.1671,0.8995,6.7337,12.568,15.6847,19.0364,12.3484,6.3586,13.4534,18.0827,9.0683,5.5961,4.7391,34.6858,12.0894,15.4764,0,Benign
3.7266,7.0138,4.7958,2.5912,5.226,1.8685,9.7951,10.4176,4.631,1.6797,3.6574,7.7243,8.8582,25.2693,6.4006,4.5218,11.9086,12.0913,13.4078,2.9081,5.082,0.7219,7.3385,8.0061,17.9148,4.3437,3.2401,1.2202,13.6984,17.5158,50.3746,9.5107,3.3967,8.8396,4.8727,24.3764,8.4424,12.8638,33.0028,4.6078,0,Benign
2.0043,14.4514,0.293,11.4388,11.9985,34.4065,49.8506,8.4801,1.7313,3.0448,8.6501,70.4878,32.7915,37.8034,18.122,22.0473,7.1894,17.1918,9.4369,1.7023,27.6276,79.0141,5.105,9.9526,8.2762,16.429,2.4418,1.0793,6.1831,8.8987,29.5573,21.9791,5.7893,35.193,26.6436,2.5176,10.2091,7.4671,11.4132,10.9032,0,Benign
129.048,18.6155,25.9118,15.5188,3.5271,3.9529,3.793,26.8201,1.9362,2.5147,11.8195,5.7078,0.9413,5.4455,8.9206,3.5488,2.4467,3.8964,70.7419,11.5812,14.956,2.5097,4.6989,5.1782,10.3195,19.2753,35.6211,10.6997,2.9262,1.36,8.179,29.6026,2.603,6.4997,13.6559,10.1975,4.0973,25.5471,11.6496,1.0358,0,Benign
1.0477,5.0215,6.6301,13.7197,2.9021,5.7049,18.641,2.2938,12.359,4.9671,3.6623,45.6241,14.9444,7.5368,3.8492,6.1704,2.8847,1.1893,7.5781,9.5608,1.9443,8.8132,11.4281,19.4026,7.1427,9.289,5.0293,2.6425,3.5293,10.3732,2.482,2.2189,15.044,14.0573,4.0623,1.8959,2.814,18.0139,73.6893,9.9546,0,Benign
5.1973,19.7965,1.3758,9.8019,23.6634,1.9365,4.4962,1.7186,1.9584,13.2294,1.8775,3.7089,2.9249,5.2531,3.5129,9.215,8.9328,7.5254,3.7827,5.4452,3.1156,1.3313,4.745,4.1772,86.0647,6.1574,57.184,4.1585,9.1964,3.5324,8.5772,15.5385,3.6688,15.5468,3.7044,11.0742,3.7154,5.8354,5.607,4.5657,0,Benign
45.6162,15.9563,18.9327,6.1831,8.1607,5.6749,14.8056,18.1157,4.6371,24.6622,3.2043,18.3746,10.3981,8.4979,30.2955,14.7159,13.872,9.1406,3.5674,1.2877,8.2623,9.2661,25.9743,1.8317,2.2858,7.6696,1.9455,6.5933,21.2626,6.5781,33.7008,92.668,0.5297,3.6969,3.2475,6.802,11.8042,7.7752,20.5763,5.1053,0,Benign
29.4205,6.4971,42.4475,6.782,8.2454,2.5817,13.5609,10.0698,1.1576,3.6575,8.5864,3.1044,17.715,19.0578,8.9692,18.1341,6.1416,6.1917,8.7089,1.1719,9.0529,1.9162,75.8695,1.6916,9.0529,9.1426,4.2455,11.4275,18.7863,3.4962,11.1811,1.4574,5.312,6.9032,4.2902,6.1018,78.7009,4.9075,5.973,5.744,0,Benign
10.3988,1.886,7.3513,1.1475,38.5679,8.4096,4.6835,1.7809,6.8443,4.3077,454.4993,3.5684,8.7356,14.6873,20.5162,20.2745,20.0289,6.397,9.1891,5.5903,10.2964,11.6448,6.6224,14.3535,22.1176,11.3676,4.1463,43.9639,29.3539,3.3803,5.6668,17.7644,47.4987,54.8677,2.3172,15.51,7.6654,29.3304,4.3605,47.7745,0,Benign
12.0664,23.7837,2.3281,16.8198,5.8771,11.0335,5.0318,16.4515,8.8262,19.4631,2.0469,1.1359,14.1721,9.0068,7.5626,8.1245,2.0644,3.9725,8.5368,16.8449,6.8491,3.0527,4.9742,2.8787,9.6884,5.597,26.4652,26.7238,10.6885,4.3724,92.0209,5.9967,17.394,5.2057,3.3302,12.4777,1.892,0.8944,5.7132,2.0058,0,Benign
2.5064,5.2717,18.5969,5.323,8.9055,1.6728,3.1535,2.0043,3.6726,3.4372,22.2256,8.5947,6.5092,32.3412,4.6287,5.4344,14.0148,3.7439,7.2003,4.6474,9.291,6.9502,6.2414,10.1548,20.1754,7.5497,9.4826,7.6397,1.7311,30.5173,14.1916,13.0567,3.2419,33.5777,6.0696,1.4761,11.6151,8.3869,5.6618,6.5444,0,Benign
1.6052,1.9768,6.1366,11.9372,13.1794,6.3697,11.8652,8.4605,8.0251,3.5022,6.7405,13.0822,13.1045,4.2042,7.251,47.8696,9.2202,3.4689,27.8843,5.5915,7.6998,7.6662,3.8309,0.3355,4.0414,53.2302,2.7778,34.5992,14.6349,18.645,5.2167,5.0761,5.5216,6.144,9.1936,30.5239,6.1106,14.3757,2.024,22.3776,0,Benign
12.944,3.2651,5.9971,2.2167,33.7506,3.6289,9.7235,5.1687,6.1867,3.7945,1.6351,2.6902,4.2906,9.63,11.0302,4.2909,9.718,18.6538,26.9442,7.2426,7.6325,5.4217,2.8239,24.5834,17.7167,5.123,10.8123,2.981,36.0246,5.3048,4.0596,3.1196,56.2673,18.2202,0.4391,19.3247,11.8359,3.4874,11.0367,12.2754,1,BruteForce
4.3968,2.9465,1.602,13.9441,1.7181,9.946,19.7162,13.5255,1.2895,4.8311,7.4617,34.5438,16.5637,0.7281,10.9295,3.8198,1.9077,10.0579,3.7128,30.8378,6.487,17.2733,8.2889,3.3773,5.1551,7.7588,10.8664,4.1936,9.0906,29.4146,2.2515,6.5084,7.3987,1.1711,13.2315,22.3472,15.7902,3.3106,2.0356,9.0858,0,Benign
12.4146,14.244,15.8515,7.6209,8.6468,3.5514,8.8067,11.8922,11.0069,2.1464,22.9224,3.6682,7.4305,21.7879,21.4715,13.6088,2.1227,24.2723,2.099,15.1441,40.765,6.0848,5.8767,16.437,3.5254,9.8205,3.7451,1.7111,1.626,11.5754,9.4184,1.8018,14.119,5.6191,18.9977,3.1117,13.5006,0.6387,17.9037,2.2362,0,Benign
6.7326,3.5599,0.6413,8.5255,5.5787,6.4562,9.983,12.8474,10.6544,1.9942,7.2291,12.7407,7.6486,3.545,3.1598,18.3171,16.6752,1.298,11.6569,1.3251,12.1005,9.7921,17.0973,23.0747,13.1583,18.9906,11.7868,12.9209,9.739,47.7069,4.2445,25.3366,6.7381,0.458,34.341,6.3495,7.0637,2.8812,5.9857,2.9633,0,Benign
39.1807,8.2248,1.5447,103.4838,22.2012,27.434,11.7958,3.1869,20.0948,18.6482,4.2262,5.6367,3.8723,5.6386,7.1952,16.7659,1.8431,1.414,8.7416,6.0607,117.9427,2.9645,6.5499,6.7364,5.5161,4.8185,3.3565,24.3812,8.9937,4.9893,0.8598,5.7586,5.8775,27.9987,10.9709,1.3206,1.4337,8.2263,5.9672,17.5061,0,Benign
9.6009,10.5737,20.1235,18.6583,10.9352,60.1351,7.9636,4.6871,8.6747,6.4239,2.8024,9.1795,2.2832,6.924,10.0614,21.3422,13.7569,7.855,18.5663,18.1707,12.4305,12.4124,3.0216,3.5178,13.8103,19.8766,11.6167,9.5633,2.2993,16.9879,12.8792,6.3557,8.903,3.984,2.7427,5.3373,35.2244,7.1404,2.9619,12.5687,0,Benign
1.4566,19.6046,1.609,1.8998,24.2966,25.234,26.7958,4.371,5.6244,10.6122,4.1908,2.3675,11.0473,1.1174,8.6999,5.9749,24.5088,1.6613,55.5099,1.163,34.9419,9.7804,4.576,0.9819,10.5268,4.0041,4.3163,29.7294,17.6139,3.0501,3.3397,10.1854,9.5843,34.3028,8.515,3.5644,4.1789,3.7599,20.1014,13.4013,0,Benign
1.7562,8.5159,9.5204,1.6439,18.2931,6.4999,12.1557,12.6704,35.9089,22.8854,4.6445,6.1578,8.5847,33.2608,1.4195,11.3784,149.5108,3.7392,15.1759,17.0946,1.1931,70.1398,6.5904,1.2862,7.9854,5.9155,3.0259,4.6497,3.5188,24.3521,3.9278,38.5973,10.7812,17.4365,9.3563,2.1401,8.5619,1.447,13.8307,1.4856,0,Benign
1.5856,2.8287,4.4524,20.5725,1.4238,4.4305,7.9766,0.9126,4.9858,8.9623,3.7232,4.3251,3.797,7.2608,1303.3913,8.4185,3.4779,8.2906,8.772,12.7034,8.5335,4.4849,7.3818,20.3837,20.9045,36.6547,3.8723,8.5096,20.0196,26.9879,29.7792,30.7652,92.2296,3.2244,6.6276,9.0899,2.2893,1.244,13.7274,13.5976,1,DDoS
3.6263,6.7665,13.2947,39.7166,3.1191,92.036,17.1346,2.8763,17.9956,24.1964,18.8898,24.5808,14.7054,17.6297,6.4352,10.9794,43.7066,6.488,1.8057,9.2499,1.1699,69.2634,6.0819,13.57,31.4702,2.0789,21.2775,11.1639,6.8573,23.8549,23.5561,21.44,0.7857,13.1534,7.3454,9.6332,5.89,9.1261,15.6118,4.8361,1,WebAttack
7.2579,1.4826,4.0749,26.2467,36.4639,14.7317,20.7594,6.852,8.322,5.5157,5.2622,6.9419,3.2669,10.9442,3.5588,6.1625,9.4161,4.8112,14.1757,9.8417,43.6268,6.776,3.3798,21.2315,4.9156,1.0754,8.1052,7.479,6.1688,2.3138,9.3612,6.7488,1.5039,6.45,1.2693,14.9571,13.1898,8.3842,11.6099,1.5673,0,Benign
16.1799,1.7757,5.4438,98.8183,9.6818,9.0938,14.6518,3.7373,16.9327,1.8913,13.0835,5.6084,4.221,5.3939,17.3303,5.7192,5.3546,12.5557,6.1948,8.0937,3.958,2.2708,3.1803,7.1841,6.3859,3.5798,15.8498,4.373,50.5936,22.3258,1.1519,2.9073,26.999,4.0844,3.504,4.2929,7.6829,4.6394,42.1115,2.697,1,WebAttack
13.5504,2.7707,37.7791,26.2298,3.4988,39.5144,8.0013,1.3091,15.0631,73.2427,46.8326,12.7066,7.7878,11.5404,4.8195,18.0003,12.7744,3.3978,5.4326,4.4359,7.5413,14.2555,6.7381,22.1614,7.3493,17.0881,13.7511,2.1168,5.8055,1.0367,16.11,14.5653,3.1291,20.0803,5.2807,3.9038,8.7103,6.9571,5.772,10.3833,1,WebAttack
2.4722,6.9557,6.6611,10.6777,10.0393,1.6195,7.9013,13.8588,4.5178,3.0887,6.889,7.2695,4.6229,8.3592,24.2335,1.1643,7.24,2.333,29.4322,24.506,20.1521,7.9461,11.6441,10.986,21.3057,0.6979,1.4802,1.2972,7.8791,5.9629,14.1042,19.6466,1.0279,0.6661,2.8533,1.1884,6.7144,4.4051,6.0832,1.2129,0,Benign
53.0687,14.7786,21.0652,7.5428,0.8436,11.3262,4.1352,2.0426,1.4062,8.7583,1.7844,1.1344,6.5087,5.8933,13.5762,13.0483,3.2091,11.0482,4.697,2.3466,3.8802,4.1455,18.5627,7.7442,2.4592,7.8012,35.1948,13.8875,14.3374,7.0357,41.1047,19.563,13.0316,37.4206,7.1999,14.2844,7.3602,4.8799,4.3666,14.1715,1,BruteForce
5.2397,16.335,1.7234,2.0128,34.1561,5.8783,3.3153,4.4572,10.9336,7.4472,30.1929,17.7485,19.502,9.6611,4.9463,22.051,34.8453,0.7744,1.9442,25.2368,8.1108,38.9989,5.0033,21.2433,4.5889,8.3989,41.5951,1.3516,12.7862,8.3445,12.8115,5.6586,7.7042,44.771,21.7307,0.6721,25.9872,7.5506,5.7197,8.304,0,Benign
7.7547,6.7909,3.7213,1.3264,2.5967,9.4128,26.6029,82.8818,14.6666,7.9718,1.8126,3.9179,5.8746,5.8036,6.4569,4.7523,6.8887,5.731,10.3033,10.4396,5.8838,5.9877,9.8123,26.4996,3.2511,44.3068,5.7586,1.3238,2.4291,6.0012,20.1552,3.7123,2.8704,18.997,2.9259,55.8935,6.7245,2.1176,2.1547,17.1861,1,ExploitKit
0.5562,9.762,5.0729,45.4001,1.3573,28.2667,8.6279,7.0515,56.7875,5.3739,2.4086,1.0573,3.2778,14.6948,1096.3371,1.546,7.3141,9.2324,4.0199,40.1602,8.1004,3.7856,5.2225,5.6032,6.9148,12.7465,6.5485,8.1322,17.5379,4.4086,9.2582,148.7996,21.4981,11.346,10.3524,5.3521,4.7191,8.2278,1.2284,3.3534,1,DoS
11.1608,8.584,17.5973,6.0368,1.5156,4.3275,36.0384,27.8491,8.6007,4.2716,15.9975,12.0472,2.5042,4.0146,26.0531,1.311,4.6233,2.4567,10.7892,19.2374,0.8136,9.3538,5.0767,9.0067,8.0758,13.6383,3.5143,26.4516,5.3043,9.5929,7.8539,17.5085,3.1907,3.1462,8.4197,8.2184,0.8169,2.6966,30.7775,12.6155,0,Benign
10.4974,7.8709,28.4279,10.5617,7.3578,6.2063,1.2513,19.2474,20.2473,8.4555,9.2255,3.8018,2.5168,8.575,9.1514,5.437,9.4815,6.1619,0.8721,11.446,28.1421,3.6193,1.7742,4.816,2.229,11.5934,11.6449,1.6978,4.2437,5.0967,0.4254,16.1066,12.6472,3.6797,1.9095,1.3128,26.7954,2.9696,3.4433,1.2483,0,Benign
32.3095,5.3115,1.7214,2.8243,3.9581,18.2678,6.3905,20.0875,1.4388,11.3745,5.7331,7.0461,15.8328,1.6854,3.0256,1.0772,7.0997,11.3254,3.5047,3.9225,3.1173,2.8229,26.1636,16.0206,3.3343,6.6361,1.0659,51.8122,8.1308,4.9694,60.9753,8.8926,5.2758,6.6444,3.6178,4.054,6.2178,9.3828,6.1041,4.9922,0,Benign
3.9179,10.8797,13.9438,5.5157,16.9081,30.5943,5.9191,6.1269,2.5229,3.5519,18.3473,5.8678,4.47,27.208,9.4504,34.1952,7.0609,6.1305,6.6022,2.0237,8.5896,1.453,17.7777,10.5456,8.3928,3.7078,66.171,15.2017,10.3099,15.3222,3.2364,3.289,2.0247,6.6972,7.8562,45.0992,9.0341,4.4902,5.0742,11.7289,0,Benign
8.1548,6.7696,13.6015,5.7033,3.3255,23.5638,1.8018,10.5094,13.2059,5.7236,15.6986,2.1307,4.3767,14.4312,6.7323,1.252,3.7307,11.1396,8.4551,51.0095,9.6119,5.7356,73.4961,24.7343,3.5239,14.5915,8.1685,7.9338,3.8316,1.5538,11.3897,4.763,17.9578,16.5263,7.7519,219.61,10.7325,18.7289,81.8289,5.2552,1,ExploitKit
10.7687,10.7198,17.4575,4.7069,3.3577,8.1491,11.8876,3.2786,15.373,3.9075,7.8806,17.0957,3.2589,19.5275,12.5597,1.7605,5.6589,2.7716,4.3929,29.7877,20.832,33.5007,1.4303,5.3875,9.9449,22.3662,6.9452,45.5339,6.4188,3.1322,2.0686,3.3252,25.7747,47.7234,34.5058,115.3665,71.706,14.4448,2.6678,2.0751,1,ExploitKit
10.0495,9.5274,25.327,34.2728,2.2287,10.8662,93.7688,30.1604,2.6865,8.013,9.5939,4.1034,20.7336,4.8452,6.7585,3.0936,1.549,6.7782,10.5249,34.9856,1.8201,5.2303,3.1607,25.9371,6.8979,5.0145,4.5509,45.2912,16.399,35.5544,2.1701,8.0172,13.8212,5.6624,17.1139,5.7671,2.826,1.2,43.7391,13.2446,0,Benign
