files_created_sec,files_deleted_sec,files_modified_sec,files_renamed_sec,bytes_written_sec,bytes_read_sec,write_entropy_mean,file_extension_change_rate,access_sensitive_dir_rate,mass_deletion_indicator,encryption_ratio,shadow_copy_access_rate,mft_anomaly_score,symlink_creation_rate,alternate_data_stream_writes,macro_execution_indicators,high_freq_read_write_ratio,temp_folder_exec_rate,system32_modification_rate,Label,Attack_Type
0.0487,0.825,0.6316,0.2902,1.534,88.2672,3.0203,0.472,2.336,1.8731,0.9896,7.5598,0.437,3.0863,0.3004,0.6858,2.3727,3.3482,0.1502,1,DataExfiltration
1.9129,0.1341,0.9499,0.4409,0.6343,1.9286,2.2457,0.0026,0.527,0.7799,0.2387,2.1933,0.3974,0.0855,4.2544,6.3548,0.5813,7.8995,1.4507,1,Malicious_Macro
1.1793,1.0865,1.4618,0.4531,0.5581,0.3453,3.9767,0.3876,0.2288,0.1454,0.0406,0.7221,0.0786,0.5542,0.3761,0.5601,0.2543,0.8011,3.3994,0,Benign
0.3477,1.1911,1.4605,0.494,0.9469,1.0547,3.6395,0.0156,0.2503,0.7719,2.1399,0.0113,0.7171,1.8919,0.3135,1.3906,0.2978,0.5461,0.2441,0,Benign
0.0543,29.5402,1.1461,0.0709,0.1847,2.4437,3.5691,2.6392,0.5103,7.0562,2.761,3.1795,7.7626,1.2751,1.1622,0.3046,0.1029,1.6398,0.2122,1,Wiper
0.0569,0.2265,0.6709,1.6633,0.4395,1.306,2.382,0.097,1.0568,2.5187,0.312,0.2155,0.5413,0.7041,0.0258,0.8029,0.3653,0.1274,0.5316,0,Benign
0.1235,0.3528,0.2353,0.1414,1.5314,0.8788,3.8386,0.2182,3.1391,0.0447,0.2278,0.5205,0.9953,0.9483,0.4123,1.5013,0.477,0.8408,0.1404,0,Benign
1.5993,1.4739,0.5808,0.7675,1.459,1.5769,3.9498,3.0897,0.2188,0.048,0.5524,0.2389,0.5294,0.0823,0.0666,0.4859,0.3626,0.2392,0.8193,0,Benign
0.9743,1.3135,0.502,2.2862,1.0976,0.5811,4.023,1.3777,2.6759,0.053,0.8284,0.1732,0.17,0.6011,2.1809,0.9609,0.1002,1.8581,0.8695,0,Benign
1.1186,0.4486,0.3764,0.7791,0.3943,0.4524,2.714,0.2383,0.373,2.0516,0.1561,2.2839,0.4619,0.1048,1.9801,0.748,0.2942,1.5513,1.8961,0,Benign
0.4679,0.9109,1.9779,0.2163,1.6065,0.1419,4.5132,0.5606,0.9433,0.3184,1.968,0.3057,0.6828,0.4977,0.4558,1.3514,0.1096,1.2897,0.4365,0,Benign
0.5973,37.2729,0.7843,0.1514,0.4355,0.7033,3.6493,0.0112,3.2266,7.0472,1.3622,1.2021,5.1633,2.3458,0.1259,0.461,0.9374,1.9992,0.4885,1,Wiper
0.1251,1.7095,0.2089,0.0212,1.5999,0.5048,3.5938,2.0602,2.1029,0.2671,0.8548,0.3379,1.7799,0.2935,0.6461,1.2037,0.4393,1.3277,1.2727,0,Benign
4.6123,2.0162,0.1861,0.5233,0.4963,0.993,3.2665,1.0113,0.1235,0.1998,2.5432,1.4267,0.2932,1.2029,0.3145,2.5589,0.8248,0.4412,1.0637,0,Benign
0.4507,0.5786,0.9678,1.4693,0.1368,0.0155,4.3781,0.0368,1.3263,1.0905,2.0585,0.0868,0.2675,0.8249,0.4914,0.1709,0.7183,1.6526,0.339,0,Benign
1.1014,4.5807,0.1073,0.252,0.4308,1.7052,3.3448,0.3248,0.5162,0.2337,0.5027,0.2359,0.2583,0.6703,0.0544,1.0223,0.1872,1.0178,0.4809,0,Benign
0.4624,1.8031,0.8297,0.0446,0.7966,1.0138,3.0478,0.1889,0.4455,0.4593,0.0705,1.9684,2.2314,1.0901,6.1664,0.1513,0.1746,0.7845,0.3748,0,Benign
3.1312,0.1058,0.7483,0.0812,0.3888,0.2563,4.0501,0.196,0.1522,3.6066,0.5734,1.6303,1.0081,1.7898,0.4537,1.0302,0.601,0.4361,0.5175,0,Benign
3.6066,1.708,0.5771,0.5944,1.1675,0.2319,2.2304,0.36,0.0441,0.8753,0.9096,0.5761,0.6556,0.0418,0.3118,0.0594,0.2611,0.1725,1.7533,0,Benign
0.2738,0.5346,1.3223,0.2031,0.9979,0.9937,4.3966,2.8442,0.5101,2.171,0.3361,0.2607,0.6901,1.387,0.6681,0.7391,0.7555,0.4558,0.0006,0,Benign
3.8525,1.098,0.5259,0.0454,1.078,0.8392,6.631,0.0672,1.6177,2.4337,1.0528,0.1947,2.8925,3.7184,0.43,1.3442,0.6417,4.5213,2.168,1,ZeroDay_FileDrop
0.0353,1.7172,0.3678,0.3088,0.5845,1.1288,3.5013,0.1172,0.8321,3.4247,0.0785,1.0722,0.1236,0.4768,0.2252,4.7325,0.9872,0.0575,0.1324,0,Benign
0.1443,0.2941,0.1266,0.4578,0.3252,0.4758,2.7326,1.1751,0.9207,0.3475,0.3116,0.3292,2.4185,0.7064,1.2557,0.3985,0.3124,0.2615,0.21,0,Benign
0.1275,0.29,2.6292,1.4821,0.4954,0.8095,3.9328,0.3562,0.1259,1.4427,0.5167,0.2651,0.7097,2.6988,0.8286,0.3522,0.3804,1.5692,1.3419,0,Benign
0.358,0.3191,1.4809,1.9296,3.2317,0.4652,4.6397,0.1053,0.0624,1.49,0.4231,0.4902,1.3968,0.277,0.4978,0.6864,0.858,0.1942,0.1883,0,Benign
0.7425,1.093,2.7524,8.3848,2.5434,0.7998,7.9789,6.6751,0.312,0.2738,1.5359,4.6385,1.8643,0.7481,1.5118,0.0222,0.2249,0.1751,2.8443,1,Ransomware
1.3377,0.3571,158.9695,11.558,0.181,1.1914,7.6347,4.9929,0.2344,1.4946,2.5089,4.2506,0.5962,1.3854,0.1912,1.0847,0.6284,3.7328,0.2525,1,Ransomware
13.6346,4.5108,3.5079,1.2648,0.3429,0.6365,7.3479,0.5571,2.4501,0.4605,0.3799,4.8029,0.0362,6.2825,0.6685,0.1618,0.9302,0.7291,1.535,1,ZeroDay_FileDrop
0.8295,1.8414,1.6193,2.5874,0.2145,0.2573,3.8176,3.6919,0.6119,0.7007,0.1383,1.003,1.7103,2.0378,4.1942,4.1489,0.487,8.2389,0.2461,1,Malicious_Macro
1.5537,0.2978,0.1745,0.8322,2.395,0.6252,4.4404,0.747,1.029,0.0016,0.3855,1.8153,0.8795,1.3374,0.6959,0.4406,0.6356,0.992,0.7887,0,Benign
1.0096,1.2453,1.1672,0.2755,3.4475,0.1497,3.7426,0.6836,0.0455,2.4095,0.7388,0.7099,0.1437,0.5473,5.1045,6.2822,0.6436,9.4038,0.1396,1,Malicious_Macro
0.16,0.6668,0.8869,0.0448,0.9597,3.8607,2.1803,0.0625,0.2152,2.6825,0.4369,0.403,0.8368,5.2648,0.8075,4.9066,0.6066,0.4062,0.2946,0,Benign
1.3795,1.3601,2.7526,34.8382,0.7496,0.7027,7.7555,5.1326,0.0579,1.9865,2.657,3.4457,1.5735,0.942,0.3045,0.9393,0.9047,2.3356,1.2538,1,Ransomware
1.0157,2.4058,0.0291,0.2667,0.0725,0.612,4.0176,1.9434,0.0126,0.2314,1.0448,5.5504,0.9943,0.8291,1.1678,0.067,0.8322,1.9427,0.1092,0,Benign
1.027,0.3444,0.085,0.2956,0.1276,0.0841,4.5163,0.1721,2.2852,0.3057,1.2075,0.1955,1.6128,0.1092,0.3247,1.3666,0.2789,0.661,0.2771,0,Benign
1.7639,1.6659,0.0694,0.0712,1.3386,0.654,2.9508,0.1848,0.495,0.5217,0.2921,2.5505,0.0347,0.2806,0.3674,0.3246,0.7297,0.2845,0.103,0,Benign
0.2207,3.3479,1.3103,3.3965,0.021,1.4071,3.9651,0.0996,0.0458,0.2488,4.2847,0.6397,0.1002,0.8607,1.4668,2.4859,0.2073,1.2554,0.8471,0,Benign
0.5763,0.9729,0.2385,1.2003,0.6552,0.2844,3.2689,4.2006,0.8772,0.2857,1.0697,0.0115,0.4403,0.3422,0.3951,3.3021,0.5312,0.1969,1.0013,0,Benign
0.0546,0.6738,0.1694,0.6113,0.1493,0.9819,4.8531,0.0931,0.7441,0.2901,0.5746,1.5873,0.1296,0.9087,0.0537,0.1529,0.617,1.6612,0.7998,0,Benign
2.146,1.0809,1.8102,1.108,0.6422,0.6203,2.4022,0.1119,0.0168,0.0979,1.5315,0.6726,0.8664,0.0452,1.779,4.0904,0.4087,9.7133,0.4488,1,FilelessStager
0.9867,0.533,0.3916,1.5212,1.2995,0.1806,4.4857,0.1463,1.9372,0.3197,1.6044,3.8264,0.4654,0.0513,0.8911,1.934,0.5887,2.247,0.8994,0,Benign
0.3141,0.5596,0.1066,0.3981,1.4264,2.8103,4.9593,0.3826,0.2051,1.2889,1.6572,0.7801,0.2779,0.2486,1.0774,0.8144,0.9052,0.4129,1.0681,0,Benign
0.2851,58.1283,0.7475,1.9126,0.5436,0.5982,5.0328,0.5627,1.355,8.5493,2.2939,0.2697,6.7777,0.7196,0.4857,0.6177,0.3778,0.4476,0.3277,1,Wiper
1.4767,0.1448,1.6467,1.2869,0.7856,0.5043,3.1396,0.9577,0.1124,0.196,0.8404,1.5316,0.7702,1.9639,0.128,0.6878,0.1232,1.6694,0.1081,0,Benign
0.4237,1.4779,2.1619,1.1972,0.9017,29.9411,4.0317,0.129,2.5615,2.3832,0.7112,0.053,1.7768,0.8624,0.2647,0.6641,1.1183,1.7029,0.686,1,DataExfiltration
0.7008,1.0243,0.4294,1.4484,0.2897,0.9308,3.4342,0.9253,0.42,0.5025,0.0761,1.4448,7.7589,0.0636,0.6635,0.4213,0.9426,0.6029,0.3702,0,Benign
2.7149,0.5545,0.0092,0.9264,0.182,1.6985,6.7105,0.5661,0.2187,2.8868,0.2686,0.3226,4.2324,3.1827,0.468,0.9899,0.5008,1.9609,0.1696,1,ZeroDay_FileDrop
2.0147,0.1555,2.3059,0.5321,0.2798,0.5981,3.8804,0.1613,0.5904,0.735,0.7086,0.1537,0.3791,1.0339,0.4393,0.248,0.7601,0.2308,1.8131,0,Benign
1.4011,1.6378,1.5149,1.1905,0.2233,1.9788,3.5924,0.8308,2.0349,0.9145,0.4837,0.1059,0.1681,1.6208,1.0241,0.4772,0.4646,0.5348,0.2997,0,Benign
2.188,0.9395,0.3596,1.1081,2.0762,0.1498,4.0026,2.0763,2.2727,0.1182,0.701,1.4377,0.4602,0.3123,1.4471,2.8037,0.8375,2.7483,0.6971,0,Benign
0.7337,0.7135,0.9492,0.5624,1.0581,1.4442,3.7338,0.314,0.9454,2.5452,1.1096,0.5319,0.3548,0.1798,2.6034,3.8995,0.6812,7.3441,2.0739,1,FilelessStager
0.4586,1.4574,0.1304,0.149,0.1683,0.0593,3.119,0.014,1.0681,0.1062,0.0155,0.1757,0.1077,0.2566,1.6594,2.7238,0.686,0.0293,0.2423,0,Benign
0.2384,0.8779,1.2054,1.0823,0.2064,0.3822,3.2191,0.9609,1.1509,0.955,0.4194,1.8892,0.9282,1.1818,0.076,0.1505,0.7689,0.92,0.8554,0,Benign
0.2194,2.133,0.043,0.4599,0.5987,0.2204,4.686,2.0134,1.2386,0.8712,3.1745,1.0426,2.1883,0.3327,0.9119,0.9831,0.8842,2.5041,0.1749,0,Benign
2.9417,1.0605,1.0432,0.5394,0.9299,1.7413,3.2048,1.5225,0.114,0.5901,1.2035,2.5327,0.2857,0.0427,0.2452,0.4054,0.3456,1.2415,0.8539,0,Benign
1.5066,0.356,0.1802,0.7983,0.7212,0.0054,4.1328,1.3037,0.6088,0.972,1.4205,0.945,1.3586,0.6277,6.5513,4.7548,0.4741,8.0597,1.6925,1,Malicious_Macro
1.9173,0.0067,0.0597,0.8178,0.858,0.0825,3.9818,1.7195,0.8136,0.914,0.1867,0.1136,3.6804,0.0111,0.3593,0.2524,0.7287,2.4438,1.2655,0,Benign
0.7086,0.3872,1.5351,1.7799,0.0307,3.0406,2.699,1.2805,0.2399,0.9506,0.0483,0.5031,0.3464,0.2864,1.3478,1.8484,0.8382,0.0215,0.4188,0,Benign
0.2208,0.2101,3.3016,1.4837,0.1964,0.7365,3.7231,0.6101,0.0555,0.2552,0.0848,0.5115,0.0752,0.1537,0.3727,0.1699,0.1325,5.2498,3.4169,0,Benign
6.3963,0.9247,2.7217,0.0353,1.6773,0.8407,7.2836,0.1631,0.1386,0.5011,1.7168,0.4691,0.0622,7.483,0.121,0.5504,0.4628,0.3173,1.1475,1,ZeroDay_FileDrop
0.1224,0.0756,0.29,0.9613,1.5953,0.5065,3.3675,0.5096,0.6148,0.1539,0.0815,0.682,1.0895,0.6842,0.7175,2.1348,0.3184,1.0646,1.9264,0,Benign
0.775,2.2732,0.079,0.988,0.7094,93.0597,3.8544,1.3222,0.7478,0.2201,0.1406,2.5019,0.2685,0.2935,0.6737,0.9935,1.5379,1.047,0.188,1,DataExfiltration
1.1378,3.0856,0.4525,0.0448,1.3076,0.2465,4.5024,0.4532,1.1402,0.6907,1.6399,0.1043,0.1342,0.3423,0.4793,0.3826,0.6029,2.2038,0.0615,0,Benign
1.0256,0.6108,1.6607,0.1097,0.7074,0.21,3.5869,0.9127,0.7534,0.717,0.4198,0.8764,0.4148,0.2586,1.9313,5.2436,0.9893,5.4582,0.4216,1,FilelessStager
0.6231,0.3349,0.9266,1.2246,0.2618,1.3897,2.7659,0.1157,1.3991,1.0837,0.8038,1.2981,0.4283,4.0651,4.3412,2.113,0.3264,0.451,1.0816,0,Benign
1.7894,2.0325,0.0112,0.5891,0.2324,1.7147,1.6237,0.1336,0.4296,1.2255,0.3062,1.398,1.4298,0.7941,1.5763,0.3834,0.7141,2.6594,0.3135,0,Benign
0.4037,1.0614,5.6787,0.903,0.1738,0.6866,3.6148,0.569,1.1072,2.7977,0.2621,1.237,0.841,2.5439,0.5692,0.2209,0.1542,2.673,1.566,0,Benign
0.1587,1.1873,0.2975,1.5011,0.2041,0.0227,4.1248,0.8916,1.7131,1.1003,1.2631,1.1176,1.2056,0.0186,0.5122,1.674,0.7748,0.9579,1.3572,0,Benign
5.6621,2.5521,0.5984,0.9819,1.7354,0.6217,2.6054,5.0195,2.9775,1.1011,2.9532,0.2735,0.1976,1.3353,0.3413,0.8427,0.1147,0.1258,0.8848,0,Benign
1.3671,3.2668,1.3315,0.2424,1.9541,1.3136,3.6711,0.8616,4.556,1.8593,1.5113,1.8275,0.949,0.3948,2.865,0.364,0.4234,2.7367,0.3255,0,Benign
0.867,1.3426,0.3795,3.4148,0.1374,0.3497,3.4508,1.0538,3.2699,0.3948,0.0013,0.7035,0.4218,2.2154,2.8331,2.8562,0.6489,0.6706,0.2154,0,Benign
0.1497,0.2451,0.7769,0.5255,1.0758,2.1726,3.3293,1.2819,0.605,1.3898,1.0644,0.1808,1.9562,1.1832,0.2667,0.9562,0.4151,1.0018,1.0626,0,Benign
1.0962,0.114,1.6595,0.6508,0.365,0.5974,3.2118,2.1315,0.8158,1.8905,0.0942,0.031,0.0107,0.4436,1.9635,1.5487,0.3493,2.0247,0.3282,0,Benign
0.0393,0.6628,0.3264,0.3109,0.1518,0.6924,3.0138,1.0002,0.4676,0.4558,0.0589,2.0369,1.5477,2.1546,0.836,1.1124,0.4049,0.0398,1.2058,0,Benign
0.2723,0.4183,1.7933,1.2654,0.2631,1.0831,2.3114,0.3029,0.0835,0.2498,0.3995,1.6956,0.5371,0.0481,0.6369,0.4065,0.1636,1.2962,2.522,0,Benign
9.5663,1.3608,0.7157,1.0889,0.1536,0.0201,7.3552,0.354,0.5101,0.4293,0.8393,0.3077,0.3671,6.9882,0.2862,0.1019,0.8475,1.4574,0.5256,1,ZeroDay_FileDrop
0.1331,0.9266,4.3372,0.6438,0.3473,2.7845,3.4476,0.688,2.7854,0.2433,1.1437,1.1139,0.1712,0.3598,0.2726,1.5098,0.3116,1.8231,2.8951,0,Benign
1.858,0.1369,4.1606,1.5252,0.5112,0.869,4.5553,2.1158,0.9046,2.3641,3.7485,0.1707,2.9021,0.0483,2.4764,0.0916,0.4031,0.782,0.8039,0,Benign
1.1919,0.6619,0.5535,0.7568,0.8021,2.4534,3.9478,0.0377,2.4163,0.02,0.3821,0.5397,0.2105,1.539,0.0376,1.9864,0.2903,0.6408,0.0513,0,Benign
4.2417,1.2372,4.8015,0.4559,0.0596,0.0763,7.3341,0.5217,0.8998,1.0899,0.0449,0.521,2.2099,7.3027,1.3185,0.6252,0.8743,2.5152,0.3591,1,ZeroDay_FileDrop
0.5234,0.3798,0.5204,0.2567,0.0218,0.4414,3.9518,1.1542,1.5493,0.273,1.0244,0.4641,0.3366,0.1716,1.161,1.1666,0.6145,1.3717,0.3321,0,Benign
2.2226,0.1548,0.3345,0.2101,0.8307,0.8123,4.3439,1.2643,1.8678,0.7298,0.0801,1.4737,0.0053,0.6577,0.9995,0.131,0.8357,0.6681,0.3475,0,Benign
1.7339,0.7812,0.5869,0.773,0.3557,0.0766,4.2575,0.3918,0.2013,0.3668,0.0454,0.7782,1.3208,1.5277,0.9373,1.6465,0.9454,2.9058,1.9916,0,Benign
2.5904,0.2204,4.122,0.316,0.4249,1.1414,3.9293,0.1496,0.1112,1.2698,2.8516,1.7856,2.7267,2.8646,0.9346,0.0417,0.3228,1.8176,1.7111,0,Benign
3.707,0.534,0.8797,0.5391,0.3984,2.2087,4.1171,0.4924,1.7417,0.6021,0.5619,1.4943,0.1089,1.1408,2.5209,0.4645,0.7397,2.1133,3.0294,0,Benign
0.5628,0.0355,1.8835,0.7772,0.1621,0.9571,3.7619,2.7109,0.4486,1.0851,0.7409,0.6901,0.0491,4.4135,0.7514,0.5569,0.3493,0.8746,0.2245,0,Benign
2.4702,1.1414,1.0554,0.173,0.1695,0.1924,2.4984,0.3914,0.0354,0.5298,0.7891,0.3292,0.0216,2.1791,0.3856,1.5916,0.4267,1.431,2.902,0,Benign
0.3911,1.6315,0.2444,0.6863,0.1888,1.4717,1.641,0.2357,0.128,0.4465,1.4171,0.4938,1.3398,0.3383,0.1883,0.1458,0.8377,0.999,0.3761,0,Benign
1.3708,1.7952,0.4865,4.8146,2.2539,0.5661,4.4467,0.2178,0.4027,0.1473,1.2299,0.6446,0.2158,0.2608,0.7717,1.7806,0.3239,1.9631,1.1573,0,Benign
0.5746,0.2643,0.0044,1.4867,0.865,2.7098,2.958,3.0306,0.4999,0.9956,3.1298,0.5449,0.1134,0.4842,2.2658,0.7811,0.8544,1.4679,0.4233,0,Benign
0.3346,0.2593,2.2657,0.3758,1.601,1.0142,3.5893,0.0324,1.9993,0.1168,1.5565,1.433,0.204,2.2075,1.5548,1.2302,0.6211,0.1089,1.2016,0,Benign
2.9523,0.4698,0.0306,0.3368,0.1403,0.2964,2.8482,2.2369,0.1211,2.8517,0.2375,0.1969,0.3432,2.171,1.1766,0.2894,0.9649,0.0841,1.7592,0,Benign
0.9106,0.2822,0.6909,0.8948,0.0077,0.2592,3.1206,0.2049,0.5225,0.525,0.6786,1.3083,1.0795,0.824,0.0606,0.6288,0.2939,2.2939,0.9218,0,Benign
1.1669,1.7992,0.6262,0.0631,0.0322,0.1761,3.213,0.3863,1.8646,1.92,0.6379,1.5323,1.6104,0.8424,3.4607,2.4966,0.2569,2.1501,1.2711,0,Benign
0.3547,0.3027,0.6402,0.1022,0.6403,0.4734,2.7829,0.1346,2.265,0.2925,1.275,0.6164,0.9711,3.3998,0.7198,0.0025,0.6382,1.0691,0.7341,0,Benign
0.0829,2.4508,3.9916,1.1633,1.1311,1.2189,3.9565,0.7632,0.452,0.9313,0.1297,0.8226,0.4257,3.1635,3.4114,2.6258,0.9485,5.7823,1.4062,1,Malicious_Macro
0.0354,0.3643,0.0498,2.109,0.0746,1.4848,2.3228,0.1871,0.2316,0.6763,0.3738,2.6209,0.1659,3.0206,5.8631,1.8303,0.2446,0.3073,2.9683,0,Benign
17.183,0.1163,0.6139,0.6011,2.2182,0.4058,6.977,1.4474,0.0223,0.5059,0.5012,0.2294,0.4511,4.6841,0.0177,3.1441,0.6959,0.1196,0.0779,1,ZeroDay_FileDrop
0.3739,2.1418,2.6605,1.0884,0.0914,0.0144,3.1713,0.0609,2.1752,1.9986,0.1603,1.4386,1.8292,0.3128,1.9377,0.0284,0.3167,0.6871,0.0607,0,Benign
0.03,0.6698,0.5954,2.4322,0.396,3.0438,4.2853,2.1224,0.5794,0.5054,0.2836,1.3618,0.3124,0.3856,0.19,1.3691,0.6004,0.4374,2.3302,0,Benign
0.7104,135.0494,0.7716,0.021,0.5271,0.3293,4.9375,0.3282,0.282,8.7662,1.5372,1.3017,6.771,0.8382,0.7244,0.3039,0.3629,1.1244,0.4229,1,Wiper
0.2513,0.094,0.3282,1.3971,1.6621,0.2664,4.0738,0.4164,0.5345,0.8925,0.8843,0.0256,0.9452,3.4277,0.3767,0.017,0.8853,0.2763,0.5347,0,Benign
1.1418,0.5125,0.291,3.2701,0.1499,0.1384,2.0951,1.4096,1.0425,0.0353,2.1433,1.1147,7.0932,0.3118,0.2581,0.4385,0.5696,1.0822,0.242,0,Benign
0.1384,1.1431,3.2626,0.0199,0.8499,0.6186,3.1413,1.4084,2.0663,0.0732,0.0433,0.1037,0.0834,0.1744,1.1438,0.4191,0.4083,1.171,1.3749,0,Benign
0.4683,0.4712,0.5053,0.0087,0.1103,1.4847,2.0304,0.2619,0.4071,3.4059,0.3356,0.473,1.8113,0.0572,0.4079,0.5004,0.7501,0.9666,0.4942,0,Benign
2.1634,2.4716,4.5477,0.7471,3.5836,0.5044,3.438,0.0194,0.9775,2.4147,2.0573,1.2343,0.3277,0.1299,0.8645,4.3599,0.7843,0.3053,0.9016,0,Benign
0.1228,0.1963,0.6664,0.5236,0.4712,0.6535,4.786,0.1211,0.367,2.7266,1.5836,0.2401,0.961,0.0922,0.8082,0.0008,0.5749,0.2398,0.7878,0,Benign
0.8219,0.228,1.0036,1.8537,1.0399,1.7452,4.0102,0.0741,1.7105,0.3552,0.2931,1.4535,0.0896,0.9277,0.2139,2.575,0.8003,2.0756,0.0886,0,Benign
0.5498,1.4021,0.3556,0.3749,4.2405,1.8723,3.0772,1.71,4.3443,0.8379,0.2771,0.1294,0.5051,0.8303,1.0674,2.099,0.7038,1.2061,0.8884,0,Benign
0.9903,2.8979,2.0855,1.6881,2.4544,0.1192,3.4895,0.9675,0.3258,0.2666,0.1257,0.3915,0.998,2.4658,0.4115,1.2336,0.6944,0.4768,0.1965,0,Benign
17.1417,1.9757,0.1855,1.4061,1.2435,0.2833,7.487,0.0348,0.5021,0.8111,1.9,0.8806,0.6177,3.7295,2.3614,0.3136,0.2074,0.2899,0.0592,1,ZeroDay_FileDrop
0.6471,0.9996,0.7251,0.0262,1.8858,0.4999,3.3817,0.876,0.8161,0.8699,1.8776,0.0882,2.6619,1.3521,1.7569,0.8979,0.9599,1.1521,0.0873,0,Benign
1.358,0.1922,0.5422,0.5014,3.0113,0.3105,3.2108,3.2062,1.1802,0.6678,2.0559,0.4175,0.4804,2.7182,0.8067,1.2963,0.7285,1.1399,0.0337,0,Benign
0.4554,3.0647,0.7276,3.3209,0.5665,4.3129,4.6909,0.0776,0.2618,4.0651,0.5467,0.0508,0.0662,0.9798,1.4997,2.0973,0.1086,1.1004,1.3383,0,Benign
0.5723,1.9227,0.4005,0.4295,0.0998,2.4455,4.2357,2.4244,0.2878,0.9904,1.6054,0.6973,0.8233,1.6738,3.054,1.9879,0.4047,0.1746,0.9263,0,Benign
9.1764,0.599,0.9727,2.2624,1.1989,0.5045,6.5161,0.8438,1.1872,0.5498,0.922,0.9449,1.8293,5.1134,1.0673,1.5504,0.2947,3.1221,0.7043,1,ZeroDay_FileDrop
0.5736,2.0317,0.1756,0.3166,2.382,0.5658,3.2238,0.2141,0.1153,1.9794,0.175,5.9791,1.0915,1.8574,0.0103,2.9392,0.8533,1.8015,0.2056,0,Benign
0.3415,1.196,0.1632,0.6335,0.5082,1.6908,2.6141,2.1938,1.3761,0.8096,1.401,0.4191,2.0532,0.6182,0.0509,0.2937,0.4858,0.8329,6.823,0,Benign
0.7356,0.7106,0.9466,0.1942,0.6083,0.2003,3.3278,1.7779,0.3029,0.273,0.8138,0.6275,2.3941,0.1329,0.4323,0.1578,0.1848,0.735,0.3168,0,Benign
1.5181,0.3812,0.798,0.2083,0.6376,0.8826,3.6839,0.3218,0.0949,1.3273,0.2877,1.917,0.9282,0.7295,0.2223,1.196,0.325,2.6059,0.6628,0,Benign
0.5037,163.0378,0.725,4.4401,0.2409,0.1086,3.4877,0.1723,0.002,13.6501,0.6393,0.4157,7.25,2.34,1.1873,1.3253,0.4214,0.0687,0.1303,1,Wiper
0.2634,0.7722,0.2483,0.0593,1.8734,0.61,2.4497,4.3075,1.0423,1.6634,1.0178,0.4598,1.5318,0.3936,2.4742,0.3242,0.4871,0.3576,0.9496,0,Benign
1.2138,0.5013,0.2579,2.4543,0.1382,0.3759,2.0076,1.3914,0.6954,1.8447,0.8294,1.142,1.3292,1.4798,0.0064,0.8529,0.2916,0.1763,1.1354,0,Benign
0.3447,0.4301,0.0303,1.4378,0.3576,3.0527,3.7032,1.6413,0.0597,0.3682,0.2775,0.1017,2.3207,1.0732,0.6336,2.1568,0.1686,1.3761,0.2628,0,Benign
0.5742,56.3061,0.026,0.1433,0.9786,1.676,2.1591,1.2713,1.7476,7.5235,1.3252,0.4344,8.2981,0.1387,0.7702,3.4849,0.7473,2.66,0.4251,1,Wiper
0.3074,0.3259,0.2885,0.0856,0.1294,0.2734,3.6492,0.0099,0.8032,3.4176,0.0541,0.5919,0.976,1.8109,0.1576,0.759,0.4926,0.0065,0.6053,0,Benign
0.1192,0.5117,2.0941,0.5412,1.0714,0.7731,2.888,0.2686,1.2724,0.0577,2.1436,0.3094,0.0536,0.4425,0.5379,0.1013,0.3011,0.5537,1.4983,0,Benign
0.1141,0.2877,0.2891,0.0193,0.8737,0.2947,2.5169,2.9526,2.4076,0.4944,0.1495,1.3474,0.0745,0.0585,1.9299,4.0798,0.1647,9.237,0.8027,1,FilelessStager
0.4382,0.2407,0.1424,0.229,2.2326,0.1087,4.4107,0.3357,0.5525,0.3844,0.4152,1.8843,2.3717,2.7957,0.9069,0.4912,0.2243,0.0176,4.0611,0,Benign
0.2506,0.4252,2.6155,1.9251,1.0962,0.9682,2.2394,1.0032,0.4631,4.2301,0.0256,1.6328,0.0963,2.8244,1.9066,0.1137,0.1957,0.7083,0.4409,0,Benign
1.2762,0.4554,2.1272,0.4005,0.4008,0.1462,3.7298,0.0281,1.1129,0.4208,1.0758,0.8608,0.4313,0.625,0.8816,0.5295,0.4067,0.7683,0.4368,0,Benign
1.1921,0.5985,2.595,0.1246,4.4866,1.2169,3.8271,0.7018,0.6133,0.9239,2.2009,0.2065,1.4727,0.045,0.6682,0.0411,0.8051,0.1541,0.2059,0,Benign
0.0605,0.1625,0.6203,1.2181,1.8177,0.1568,4.3513,0.4835,0.4602,1.3153,4.6571,0.7666,1.8123,1.031,0.3686,2.1179,0.8931,0.864,1.7484,0,Benign
0.2014,0.3659,0.4185,0.0006,2.3645,1.4355,3.8923,0.9543,0.1886,0.6942,1.063,1.7253,0.3658,1.9334,0.224,3.3951,0.3179,3.5454,0.3187,0,Benign
0.1549,0.7114,1.9834,0.7341,1.5244,1.0868,4.7816,0.1715,0.6105,4.7077,0.9074,5.5446,0.0795,0.118,0.6607,2.3205,0.6243,1.8625,1.475,0,Benign
0.2514,2.4945,1.5293,1.4006,0.0793,0.1025,3.3521,0.0492,0.5399,0.0622,0.1537,0.7278,0.2682,0.7603,1.438,2.3513,0.2788,1.4855,0.6277,0,Benign
5.6443,0.4928,0.3703,5.4778,0.6621,0.4885,3.3917,0.0209,0.6763,0.1687,1.4867,1.6679,0.4464,0.0219,1.0333,3.4376,0.733,0.1703,0.043,0,Benign
